timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
30.272,-19,943,317,210,-490,-210
30.272,-21,943,319,210,-490,-140
30.454,-19,940,317,140,-490,-210
30.454,-21,942,320,210,-490,-210
30.454,-20,945,317,210,-490,-140
30.454,-20,942,321,280,-420,-210
30.454,-18,941,317,140,-420,-140
30.454,-20,942,318,140,-420,-140
30.454,-21,946,318,210,-420,-140
30.454,-19,939,319,280,-490,-140
30.454,-20,945,316,280,-490,-210
30.454,-23,943,321,420,-490,-140
30.454,-19,939,316,210,-490,-140
30.454,-20,940,320,140,-420,-140
30.454,-21,949,320,140,-420,-140
30.454,-22,942,319,140,-420,-140
30.454,-18,941,315,210,-420,-140
30.454,-21,939,319,210,-490,-210
30.454,-20,945,319,140,-490,-210
30.454,-21,941,321,210,-490,-140
30.454,-20,943,318,210,-350,-140
30.454,-21,941,317,140,-420,-210
30.635,-20,942,318,210,-420,-210
30.635,-20,940,319,210,-420,-210
30.635,-21,944,319,210,-420,-210
30.635,-21,943,320,210,-420,-140
30.635,-21,945,316,210,-490,-210
30.635,-20,938,318,280,-560,-210
30.635,-19,940,319,280,-490,-210
30.635,-22,944,319,280,-560,-140
30.635,-20,944,320,280,-420,-140
30.635,-20,941,319,210,-420,-140
30.635,-20,942,319,210,-420,-140
30.635,-22,942,318,210,-420,-210
30.635,-21,943,319,140,-490,-210
30.635,-20,941,318,210,-490,-210
30.635,-20,942,318,280,-490,-210
30.635,-21,943,319,210,-420,-140
30.635,-21,942,318,280,-420,-140
30.635,-20,942,319,140,-420,-140
30.635,-20,942,319,210,-420,-140
30.635,-20,943,317,280,-420,-140
30.816,-21,942,320,280,-420,-140
30.816,-21,943,319,140,-490,-140
30.816,-20,942,318,210,-490,-140
30.816,-21,942,317,210,-490,-210
30.816,-21,941,318,280,-560,-210
30.816,-20,943,318,210,-420,-140
30.816,-20,942,319,210,-490,-210
30.816,-20,943,319,210,-420,-140
30.816,-21,942,318,210,-420,-140
30.816,-20,942,318,210,-490,-140
30.816,-20,942,318,280,-490,-140
30.816,-21,942,318,280,-490,-140
30.816,-21,941,317,280,-420,-140
30.816,-20,944,319,140,-420,-210
30.816,-21,943,318,70,-420,-210
30.816,-21,942,318,140,-490,-210
30.816,-21,942,318,210,-420,-210
30.816,-20,943,317,210,-420,-210
30.816,-20,943,319,280,-420,-140
30.816,-21,942,318,210,-490,-140
30.997,-20,943,318,140,-490,-140
30.997,-20,943,320,210,-490,-210
30.997,-21,943,318,210,-420,-140
30.997,-21,942,318,210,-420,-210
30.997,-21,941,318,210,-490,-140
30.997,-20,942,319,140,-490,-140
30.997,-20,943,319,140,-490,-140
30.997,-21,942,319,140,-490,-210
30.997,-20,941,318,210,-420,-140
30.997,-21,942,318,350,-490,-210
30.997,-20,943,319,280,-490,-140
30.997,-21,942,319,210,-420,-140
30.997,-20,942,319,140,-490,-210
30.997,-20,943,319,70,-420,-210
30.997,-19,943,318,140,-420,-210
30.997,-20,941,317,280,-420,-210
30.997,-21,941,318,350,-490,-210
30.997,-21,943,320,280,-490,-140
30.997,-21,943,319,140,-420,-210
30.997,-21,942,319,210,-490,-210
31.178,-21,941,319,140,-490,-140
31.178,-20,942,318,280,-490,-210
31.178,-21,943,320,280,-420,-140
31.178,-20,942,320,280,-490,-210
31.178,-21,942,319,140,-420,-140
31.178,-21,941,319,210,-420,-140
31.178,-21,942,317,210,-490,-210
31.178,-20,943,317,210,-420,-210
31.178,-20,942,319,350,-490,-210
31.178,-20,942,319,210,-490,-140
31.178,-20,942,319,210,-490,-140
31.178,-21,942,319,0,-420,-140
31.178,-20,942,317,140,-490,-140
31.178,-20,943,318,210,-560,-210
31.178,-21,942,319,350,-490,-140
31.178,-20,942,319,280,-420,-140
31.178,-20,942,319,210,-420,-140
31.178,-21,943,319,70,-420,-140
31.178,-21,942,318,70,-560,-210
31.178,-20,942,318,210,-490,-210
31.359,-20,942,317,210,-490,-210
31.359,-20,943,319,280,-420,-140
31.359,-20,941,319,210,-490,-140
31.359,-20,942,318,140,-420,-140
31.359,-21,942,318,140,-490,-210
31.359,-20,942,318,210,-420,-210
31.359,-20,942,319,280,-490,-140
31.359,-21,944,320,210,-490,-140
31.359,-21,942,320,140,-490,-140
31.359,-19,940,318,70,-490,-140
31.359,-21,943,317,210,-420,-140
31.359,-20,944,318,210,-420,-210
31.359,-20,942,318,210,-490,-140
31.359,-19,942,318,280,-490,-140
31.359,-21,943,320,210,-420,-140
31.359,-20,942,318,210,-490,-210
31.359,-20,941,319,140,-490,-210
31.359,-20,942,319,210,-420,-140
31.359,-20,941,318,280,-490,-140
31.359,-20,942,319,210,-490,-140
31.540,-21,943,320,350,-420,-140
31.540,-21,942,318,280,-490,-210
31.540,-20,941,318,210,-420,-210
31.540,-20,942,316,210,-490,-210
31.540,-20,942,319,210,-490,-140
31.540,-21,943,319,280,-490,-140
31.540,-20,942,320,210,-490,-140
31.540,-20,941,318,140,-490,-140
31.540,-20,942,317,280,-490,-140
31.540,-21,943,319,210,-420,-140
31.540,-21,943,318,210,-490,-210
31.540,-20,942,321,140,-560,-210
31.540,-20,943,317,140,-490,-210
31.540,-20,942,317,210,-490,-210
31.540,-21,942,318,350,-490,-140
31.540,-20,942,318,280,-490,-210
31.540,-20,942,319,280,-560,-210
31.540,-21,943,320,280,-420,-140
31.540,-21,943,319,140,-420,-140
31.540,-21,942,318,210,-490,-140
31.721,-21,942,317,210,-420,-140
31.721,-20,941,318,210,-490,-140
31.721,-20,942,318,210,-420,-210
31.721,-21,943,320,210,-420,-210
31.721,-21,942,318,140,-420,-140
31.721,-20,941,319,280,-490,-140
31.721,-20,943,316,280,-490,-140
31.721,-20,943,319,280,-420,-140
31.721,-21,943,320,280,-490,-210
31.721,-21,942,318,210,-420,-140
31.721,-21,941,319,70,-490,-140
31.721,-21,943,316,210,-490,-140
31.721,-20,944,319,210,-350,-210
31.721,-20,942,320,280,-420,-140
31.721,-21,942,318,210,-490,-210
31.721,-21,944,319,140,-420,-210
31.721,-20,944,318,70,-420,-210
31.721,-22,942,317,210,-490,-140
31.721,-20,940,318,210,-420,-70
31.721,-20,942,318,280,-490,-140
31.902,-21,943,319,280,-420,-210
31.902,-20,943,321,210,-420,-210
31.902,-20,942,318,70,-420,-140
31.902,-19,942,319,140,-420,-140
31.902,-19,942,319,210,-420,-140
31.902,-21,942,318,280,-420,-140
31.902,-21,942,319,350,-490,-210
31.902,-21,942,320,280,-490,-210
31.902,-22,942,318,140,-420,-140
31.902,-20,942,317,140,-350,-140
31.902,-21,943,317,350,-490,-140
31.902,-20,943,319,280,-420,-210
31.902,-20,941,320,210,-490,-140
31.902,-20,942,318,140,-490,-140
31.902,-20,941,319,140,-490,-140
31.902,-20,943,319,140,-490,-140
31.902,-20,942,318,280,-490,-140
31.902,-20,942,319,280,-560,-210
31.902,-20,942,319,210,-420,-140
31.902,-21,943,319,210,-490,-210
32.83,-20,942,318,280,-420,-140
32.83,-20,941,316,280,-420,-140
32.83,-20,942,318,280,-490,-140
32.83,-20,943,318,280,-420,-210
32.83,-20,943,318,280,-420,-210
32.83,-20,943,320,140,-490,-140
32.83,-20,943,320,70,-490,-140
32.83,-20,941,317,140,-490,-210
32.83,-20,942,316,350,-490,-210
32.83,-20,941,318,350,-490,-140
32.83,-20,941,320,280,-490,-140
32.83,-20,942,320,140,-490,-140
32.83,-19,942,317,0,-490,-140
32.83,-19,943,318,140,-490,-210
32.83,-20,942,317,280,-490,-210
32.83,-21,943,316,350,-490,-140
32.83,-21,942,319,280,-490,-140
32.83,-21,942,319,140,-490,-140
32.83,-20,941,318,0,-490,-210
32.83,-21,941,318,70,-490,-140
32.264,-21,944,319,280,-420,-210
32.264,-20,943,318,280,-490,-210
32.264,-19,942,320,210,-420,-210
32.264,-20,941,319,140,-420,-210
32.264,-20,942,317,140,-420,-210
32.264,-20,942,319,140,-420,-210
32.264,-20,942,319,280,-490,-210
32.264,-19,941,319,350,-420,-140
32.264,-20,942,320,280,-490,-210
32.264,-20,943,319,140,-490,-140
32.264,-20,941,318,140,-420,-140
32.264,-21,941,317,140,-490,-210
32.264,-20,942,317,350,-490,-140
32.264,-20,943,318,350,-490,-140
32.264,-21,942,319,350,-490,-210
32.264,-20,942,318,280,-490,-140
32.264,-20,943,319,140,-490,-210
32.264,-19,942,318,70,-490,-210
32.264,-21,943,318,210,-420,-140
32.264,-20,942,319,280,-420,-140
32.446,-20,941,319,280,-490,-140
32.446,-20,941,318,280,-490,-210
32.446,-21,942,318,210,-350,-210
32.446,-21,943,319,140,-420,-140
32.446,-21,942,318,140,-420,-140
32.446,-21,942,319,210,-420,-140
32.446,-20,943,318,280,-560,-210
32.446,-20,941,319,280,-420,-210
32.446,-21,943,320,280,-490,-140
32.446,-19,942,319,210,-560,-140
32.446,-20,941,317,210,-420,-140
32.446,-19,942,319,280,-420,-140
32.446,-19,942,319,350,-420,-140
32.446,-20,942,318,280,-420,-140
32.446,-21,941,319,140,-420,-140
32.446,-20,943,317,140,-420,-140
32.446,-21,943,316,70,-420,-140
32.446,-20,942,317,210,-490,-140
32.446,-20,942,318,280,-490,-140
32.446,-21,942,319,210,-420,-210
32.627,-21,943,320,140,-490,-210
32.627,-21,943,319,70,-420,-210
32.627,-21,941,318,140,-490,-210
32.627,-20,942,318,210,-560,-140
32.627,-20,942,317,280,-490,-140
32.627,-20,942,318,280,-490,-140
32.627,-20,942,321,210,-490,-210
32.627,-21,942,319,0,-420,-140
32.627,-20,941,319,140,-420,-140
32.627,-21,942,318,280,-420,-140
32.627,-20,943,318,350,-420,-140
32.627,-20,941,319,420,-420,-140
32.627,-21,941,319,280,-420,-210
32.627,-20,942,319,210,-420,-140
32.627,-21,943,318,140,-420,-140
32.627,-21,942,317,70,-490,-210
32.627,-20,943,318,280,-490,-140
32.627,-20,943,318,350,-490,-210
32.627,-20,942,318,280,-490,-210
32.627,-20,942,319,140,-420,-210
32.808,-20,942,319,140,-490,-210
32.808,-21,942,319,140,-490,-210
32.808,-20,941,318,280,-560,-210
32.808,-20,941,319,280,-490,-210
32.808,-21,943,319,350,-560,-210
32.808,-21,943,320,210,-490,-140
32.808,-21,942,319,140,-490,-140
32.808,-21,942,318,140,-490,-210
32.808,-22,942,318,350,-560,-210
32.808,-20,942,318,350,-420,-140
32.808,-20,942,319,350,-490,-140
32.808,-20,942,319,280,-490,-140
32.808,-21,943,319,140,-490,-140
32.808,-20,942,319,140,-490,-210
32.808,-20,942,317,280,-490,-140
32.808,-21,942,318,210,-420,-140
32.808,-21,942,320,210,-490,-140
32.808,-20,942,319,210,-490,-140
32.808,-21,943,319,140,-490,-210
32.808,-20,943,319,140,-490,-140
32.990,-21,943,318,210,-560,-140
32.990,-21,942,318,420,-420,-140
32.990,-20,942,319,350,-490,-210
32.990,-21,944,319,280,-490,-210
32.990,-20,942,320,140,-490,-210
32.990,-21,942,319,210,-490,-140
32.990,-21,942,318,210,-420,-140
32.990,-20,942,319,350,-490,-140
32.990,-20,942,319,350,-490,-70
32.990,-20,941,317,280,-490,-210
32.990,-20,943,321,140,-490,-210
32.990,-20,942,317,70,-490,-140
32.990,-20,943,317,210,-420,-140
32.990,-20,943,320,210,-420,-210
32.990,-21,942,317,210,-490,-140
32.990,-20,942,320,210,-490,-210
32.990,-20,941,320,70,-490,-140
32.990,-21,943,316,140,-420,-140
32.990,-21,943,318,140,-490,-210
32.990,-20,943,318,210,-420,-140
33.171,-21,943,318,350,-490,-210
33.171,-20,942,320,350,-490,-210
33.171,-20,942,319,210,-420,-210
33.171,-20,941,317,210,-420,-140
33.171,-20,942,319,210,-420,-140
33.171,-21,943,319,280,-420,-140
33.171,-20,942,318,280,-490,-140
33.171,-21,943,321,210,-490,-140
33.171,-21,942,319,210,-490,-140
33.171,-20,942,317,210,-490,-210
33.171,-20,942,319,140,-490,-140
33.171,-21,942,317,210,-420,-140
33.171,-21,942,320,350,-490,-140
33.171,-20,942,319,210,-420,-140
33.171,-21,943,317,140,-420,-140
33.171,-20,942,319,70,-350,-140
33.171,-21,942,317,210,-420,-210
33.171,-21,942,318,280,-490,-210
33.171,-20,941,319,280,-420,-140
33.171,-20,942,320,280,-420,-140
33.352,-20,942,319,210,-490,-140
33.352,-20,942,319,210,-490,-210
33.352,-20,942,318,210,-490,-210
33.352,-20,943,319,210,-490,-210
33.352,-21,942,320,210,-490,-210
33.352,-21,943,317,280,-490,-140
33.352,-20,941,319,210,-560,-140
33.352,-21,941,318,140,-420,-140
33.352,-20,942,317,70,-420,-140
33.352,-20,943,319,280,-490,-140
33.352,-19,943,319,210,-420,-70
33.352,-20,942,318,210,-420,-70
33.352,-20,943,320,140,-420,-210
33.352,-21,942,318,140,-490,-140
33.352,-21,941,317,280,-490,-140
33.352,-20,942,320,280,-490,-140
33.352,-21,942,319,210,-490,-140
33.352,-20,942,319,210,-420,-140
33.352,-20,942,320,210,-420,-140
33.352,-21,943,319,210,-490,-140
33.533,-21,942,320,210,-420,-140
33.533,-20,942,319,210,-420,-140
33.533,-21,941,319,280,-420,-140
33.533,-21,942,320,210,-420,-210
33.533,-20,943,320,210,-420,-140
33.533,-21,942,318,140,-420,-210
33.533,-21,942,319,140,-420,-140
33.533,-20,942,318,210,-420,-210
33.533,-21,943,319,280,-490,-140
33.533,-20,943,320,350,-420,-140
33.533,-20,943,318,210,-490,-140
33.533,-21,942,319,140,-420,-140
33.533,-20,942,318,70,-420,-140
33.533,-20,942,318,210,-350,-140
33.533,-20,943,320,280,-490,-140
33.533,-21,942,321,210,-420,-210
33.533,-20,942,319,70,-490,-140
33.533,-20,943,319,140,-490,-140
33.533,-21,942,319,210,-420,-140
33.533,-20,942,319,280,-420,-140
33.714,-20,942,319,280,-420,-140
33.714,-20,942,318,210,-420,-140
33.714,-21,943,318,140,-420,-140
33.714,-20,943,320,210,-420,-140
33.714,-21,942,319,210,-420,-210
33.714,-20,943,319,140,-420,-210
33.714,-20,943,319,140,-490,-140
33.714,-20,942,320,210,-420,-140
33.714,-20,942,318,210,-350,-140
33.714,-21,943,318,210,-490,-210
33.714,-20,943,318,210,-490,-210
33.714,-20,941,318,210,-420,-140
33.714,-20,941,319,280,-420,-140
33.714,-21,942,318,280,-420,-140
33.714,-20,942,320,280,-490,-210
33.714,-19,942,318,210,-420,-140
33.714,-21,942,319,280,-420,-210
33.714,-20,942,320,210,-560,-210
33.714,-20,942,319,210,-490,-140
33.714,-20,941,319,280,-490,-210
33.895,-20,942,319,210,-490,-140
33.895,-21,943,319,140,-420,-140
33.895,-20,942,317,210,-490,-210
33.895,-21,942,318,210,-490,-140
33.895,-21,942,318,210,-420,-210
33.895,-21,943,319,210,-490,-140
33.895,-19,942,320,140,-490,-140
33.895,-21,942,318,210,-490,-140
33.895,-20,942,319,280,-420,-140
33.895,-20,943,317,210,-420,-140
33.895,-21,941,320,210,-420,-210
33.895,-20,942,319,280,-490,-210
33.895,-20,943,318,280,-420,-210
33.895,-21,942,319,350,-490,-140
33.895,-20,942,317,210,-420,-140
33.895,-21,943,318,280,-490,-210
33.895,-20,942,320,280,-490,-210
33.895,-20,942,319,210,-420,-140
33.895,-21,942,319,210,-490,-210
33.895,-20,942,319,280,-490,-210
34.76,-20,942,318,210,-490,-140
34.76,-20,942,317,210,-420,-210
34.76,-20,943,317,280,-490,-210
34.76,-20,942,320,280,-560,-210
34.76,-20,940,318,280,-420,-140
34.76,-21,941,318,210,-490,-140
34.76,-21,943,317,210,-420,-70
34.76,-21,943,318,280,-420,-140
34.76,-21,942,319,280,-490,-140
34.76,-20,943,319,210,-490,-140
34.76,-20,941,319,280,-490,-210
34.76,-20,943,318,280,-420,-140
34.76,-20,942,318,140,-420,-140
34.76,-20,942,318,280,-420,-210
34.76,-20,942,319,210,-490,-140
34.76,-20,942,318,280,-490,-210
34.76,-21,943,318,210,-490,-140
34.76,-20,942,318,210,-490,-140
34.76,-21,942,317,280,-420,-210
34.76,-20,943,318,280,-490,-210
34.257,-20,942,317,210,-490,-140
34.257,-20,942,319,210,-490,-140
34.257,-21,942,318,210,-420,-140
34.257,-21,942,318,210,-490,-140
34.257,-20,942,319,210,-490,-210
34.257,-19,942,318,210,-560,-140
34.257,-20,942,318,210,-490,-140
34.257,-20,943,317,140,-490,-140
34.257,-21,942,318,140,-490,-140
34.257,-21,941,318,210,-490,-140
34.257,-21,943,317,140,-490,-140
34.257,-20,942,318,350,-490,-140
34.257,-20,942,319,280,-490,-140
34.257,-20,943,318,210,-490,-210
34.257,-20,942,319,140,-490,-140
34.257,-20,941,317,210,-420,-140
34.257,-21,941,317,210,-490,-140
34.257,-20,943,319,280,-490,-140
34.257,-20,941,318,280,-490,-140
34.257,-20,941,318,280,-420,-210
34.438,-19,942,319,210,-420,-140
34.438,-21,943,318,140,-420,-140
34.438,-20,941,318,280,-420,-140
34.438,-20,941,318,280,-420,-210
34.438,-20,942,318,210,-420,-210
34.438,-20,944,320,140,-420,-140
34.438,-20,942,319,140,-490,-140
34.438,-20,943,317,210,-420,-140
34.438,-21,942,319,210,-490,-140
34.438,-20,943,317,210,-490,-210
34.438,-20,941,317,350,-490,-210
34.438,-20,942,319,210,-420,-210
34.438,-21,942,319,140,-490,-210
34.438,-20,943,318,210,-490,-140
34.438,-21,943,319,210,-490,-70
34.438,-19,943,319,280,-560,-140
34.438,-20,941,319,280,-420,-140
34.438,-20,942,320,280,-420,-210
34.438,-21,942,319,210,-490,-140
34.438,-20,941,319,140,-490,-140
34.619,-20,942,318,210,-420,-140
34.619,-22,944,319,280,-420,-140
34.619,-21,943,319,140,-420,-140
34.619,-20,943,318,140,-420,-210
34.619,-20,943,318,210,-420,-140
34.619,-19,941,319,210,-490,-140
34.619,-20,941,317,280,-420,-140
34.619,-20,941,318,280,-490,-140
34.619,-20,943,320,280,-560,-140
34.619,-21,943,319,210,-490,-210
34.619,-20,942,318,210,-490,-140
34.619,-21,942,318,140,-490,-210
34.619,-21,941,319,210,-490,-210
34.619,-20,942,317,280,-350,-140
34.619,-21,943,319,210,-420,-140
34.619,-20,942,320,210,-420,-210
34.619,-19,942,320,140,-490,-140
34.619,-20,942,319,140,-420,-140
34.619,-20,942,319,140,-420,-210
34.619,-20,943,317,210,-490,-140
34.800,-20,943,318,280,-490,-140
34.800,-20,942,319,210,-490,-140
34.800,-19,942,318,140,-490,-210
34.800,-20,943,319,140,-420,-140
34.800,-20,943,319,210,-420,-140
34.800,-21,942,317,210,-490,-140
34.800,-20,942,320,210,-490,-140
34.800,-20,941,320,140,-420,-140
34.800,-21,941,318,140,-420,-210
34.800,-20,943,320,140,-420,-210
34.800,-20,943,319,210,-420,-140
34.800,-21,942,318,280,-490,-140
34.800,-20,943,320,280,-420,-140
34.800,-21,942,319,210,-490,-140
34.800,-20,940,318,280,-490,-140
34.800,-21,942,319,280,-420,-210
34.800,-20,942,318,280,-420,-140
34.800,-20,942,318,280,-420,-140
34.800,-21,942,319,210,-490,-210
34.800,-21,942,319,210,-490,-210
34.982,-21,943,319,140,-560,-210
34.982,-20,942,319,210,-490,-140
34.982,-20,941,317,210,-490,-140
34.982,-21,943,317,210,-490,-140
34.982,-20,942,320,210,-420,-140
34.982,-20,941,319,210,-420,-140
34.982,-22,942,318,210,-490,-140
34.982,-21,943,319,140,-490,-210
34.982,-21,942,317,210,-490,-210
34.982,-20,943,319,280,-420,-210
34.982,-20,942,319,140,-420,-210
34.982,-20,942,318,140,-490,-140
34.982,-20,942,320,210,-490,-140
34.982,-20,943,319,210,-490,-210
34.982,-21,943,319,210,-420,-140
34.982,-20,942,319,210,-490,-140
34.982,-20,942,319,210,-490,-210
34.982,-21,943,318,210,-490,-210
34.982,-20,942,319,210,-420,-210
34.982,-20,941,317,140,-420,-210
35.163,-20,941,319,280,-420,-210
35.163,-20,944,318,280,-420,-210
35.163,-20,943,320,140,-420,-140
35.163,-20,941,319,140,-350,-140
35.163,-21,942,318,280,-420,-140
35.163,-22,943,318,210,-490,-140
35.163,-21,943,318,210,-420,-140
35.163,-20,942,318,280,-490,-210
35.163,-20,942,318,210,-350,-210
35.163,-21,942,320,210,-420,-140
35.163,-21,942,319,140,-420,-210
35.163,-21,942,318,140,-420,-140
35.163,-20,942,319,210,-490,-140
35.163,-21,943,319,280,-490,-210
35.163,-21,942,320,280,-490,-140
35.163,-21,942,319,210,-490,-140
35.163,-21,942,320,140,-490,-210
35.163,-20,942,319,210,-490,-210
35.163,-21,942,318,280,-490,-140
35.163,-20,943,319,280,-420,-140
35.344,-21,943,318,210,-490,-210
35.344,-21,943,319,140,-350,-210
35.344,-21,941,316,140,-420,-140
35.344,-22,943,319,280,-420,-140
35.344,-21,943,318,210,-420,-140
35.344,-20,943,321,280,-490,-140
35.344,-20,941,319,280,-420,-210
35.344,-20,942,318,280,-490,-140
35.344,-21,944,321,210,-420,-210
35.344,-21,941,318,210,-420,-140
35.344,-19,942,317,350,-490,-140
35.344,-21,942,320,280,-490,-210
35.344,-19,942,319,280,-420,-210
35.344,-20,942,320,280,-420,-140
35.344,-19,942,319,210,-490,-210
35.344,-21,942,319,140,-490,-140
35.344,-20,942,318,210,-420,-210
35.344,-21,943,317,210,-490,-210
35.344,-21,942,319,280,-490,-140
35.344,-20,943,320,210,-420,-140
35.525,-21,942,319,140,-420,-210
35.525,-20,943,318,280,-420,-210
35.525,-21,942,319,280,-420,-140
35.525,-20,942,316,280,-490,-140
35.525,-19,943,319,280,-490,-140
35.525,-20,944,318,210,-490,-210
35.525,-19,943,320,210,-490,-140
35.525,-20,941,319,140,-420,-140
35.525,-21,941,318,280,-490,-210
35.525,-20,942,318,350,-420,-210
35.525,-21,943,319,350,-490,-140
35.525,-20,941,321,140,-420,-140
35.525,-20,941,319,70,-420,-140
35.525,-20,943,317,70,-490,-140
35.525,-20,943,318,210,-490,-70
35.525,-22,942,317,350,-490,-210
35.525,-20,943,318,280,-420,-210
35.525,-20,943,319,140,-420,-140
35.525,-20,943,318,70,-420,-210
35.525,-22,943,317,140,-420,-140
35.706,-20,942,318,280,-490,-140
35.706,-20,943,318,280,-490,-210
35.706,-20,942,321,350,-490,-140
35.706,-20,942,320,210,-560,-210
35.706,-20,942,318,140,-560,-140
35.706,-20,942,319,210,-420,-210
35.706,-20,942,318,140,-420,-210
35.706,-20,942,318,280,-420,-140
35.706,-21,943,321,280,-420,-140
35.706,-21,942,319,210,-420,-140
35.706,-22,942,319,70,-420,-140
35.706,-20,943,319,140,-420,-210
35.706,-20,942,317,280,-420,-140
35.706,-20,942,320,210,-420,-210
35.706,-20,942,319,350,-490,-210
35.706,-21,942,318,350,-420,-140
35.706,-19,942,319,210,-490,-140
35.706,-19,942,318,140,-490,-140
35.706,-19,943,317,210,-490,-210
35.706,-19,944,320,210,-490,-210
35.887,-20,941,318,280,-350,-140
35.887,-20,941,317,210,-350,-140
35.887,-21,943,320,140,-420,-210
35.887,-21,943,319,140,-420,-210
35.887,-20,942,319,210,-420,-140
35.887,-20,942,318,280,-490,-210
35.887,-21,942,318,280,-490,-210
35.887,-20,941,320,280,-490,-140
35.887,-20,942,319,140,-490,-140
35.887,-21,942,319,280,-490,-210
35.887,-20,942,319,210,-490,-140
35.887,-20,944,318,210,-420,-210
35.887,-20,943,320,350,-420,-140
35.887,-20,942,318,280,-490,-140
35.887,-21,942,319,140,-490,-140
35.887,-20,943,319,210,-490,-210
35.887,-21,943,318,210,-560,-210
35.887,-20,942,318,280,-420,-280
35.887,-19,942,320,210,-420,-210
35.887,-19,943,321,210,-560,-140
0.743,-20,942,318,-33740,-114100,-50890
0.743,-19,942,318,5810,-4340,-560
0.743,-20,942,317,140,-490,-210
0.743,-20,942,318,140,-420,-210
0.743,-20,941,316,210,-420,-210
0.743,-19,940,316,280,-490,-140
0.743,-20,945,317,210,-490,-140
0.743,-20,943,319,140,-490,-210
0.743,-20,941,317,140,-420,-210
0.743,-21,940,315,70,-490,-210
0.743,-20,942,315,210,-420,-210
0.743,-20,944,317,350,-420,-210
0.743,-20,943,316,350,-490,-140
0.743,-21,941,318,210,-490,-210
0.743,-21,943,317,70,-490,-140
0.743,-19,941,317,70,-490,-140
0.743,-20,942,313,210,-560,-210
0.743,-23,942,317,280,-490,-210
0.743,-19,943,317,350,-490,-210
0.743,-21,941,318,280,-420,-210
0.924,-20,942,318,70,-420,-140
0.924,-21,943,317,70,-420,-140
0.924,-20,943,315,210,-420,-140
0.924,-18,940,316,350,-490,-210
0.924,-20,942,316,350,-420,-210
0.924,-20,943,320,350,-490,-140
0.924,-21,943,319,70,-420,-140
0.924,-20,941,316,0,-560,-210
0.924,-21,941,314,210,-420,-140
0.924,-20,943,316,350,-420,-140
0.924,-19,941,317,350,-490,-210
0.924,-21,944,318,280,-490,-140
0.924,-21,946,319,70,-490,-140
0.924,-19,941,314,0,-560,-140
0.924,-18,938,312,280,-420,-140
0.924,-21,943,315,420,-420,-140
0.924,-21,945,320,350,-490,-140
0.924,-19,942,319,210,-490,-140
0.924,-20,942,319,140,-490,-140
0.924,-20,942,318,70,-490,-210
1.105,-20,941,316,140,-490,-140
1.105,-20,942,318,280,-490,-210
1.105,-21,945,317,280,-420,-140
1.105,-21,942,319,280,-490,-140
1.105,-20,942,317,70,-420,-210
1.105,-21,942,316,0,-420,-210
1.105,-19,943,314,140,-490,-140
1.105,-20,943,318,350,-490,-210
1.105,-21,944,317,350,-420,-140
1.105,-20,942,320,210,-420,-140
1.105,-19,942,319,0,-490,-140
1.105,-20,941,317,0,-490,-210
1.105,-21,944,317,280,-490,-210
1.105,-20,943,316,420,-490,-140
1.105,-20,943,318,350,-420,-210
1.105,-19,942,320,140,-490,-210
1.105,-20,943,318,70,-420,-210
1.105,-21,942,316,70,-490,-280
1.105,-20,942,315,140,-490,-140
1.105,-19,943,317,350,-490,-140
1.287,-20,940,319,280,-490,-210
1.287,-20,942,319,280,-490,-140
1.287,-22,944,323,70,-490,-140
1.287,-20,943,316,70,-490,-210
1.287,-20,942,315,280,-420,-140
1.287,-20,941,316,490,-420,-140
1.287,-19,940,318,350,-420,-140
1.287,-21,943,320,280,-420,-210
1.287,-21,944,319,70,-560,-210
1.287,-20,940,316,70,-490,-140
1.287,-20,941,314,280,-490,-140
1.287,-22,945,318,350,-420,-140
1.287,-20,942,320,350,-420,-140
1.287,-20,944,319,350,-420,-140
1.287,-22,949,321,140,-420,-210
1.287,-19,936,315,70,-420,-140
1.287,-18,938,311,70,-420,-140
1.287,-23,943,320,280,-490,-210
1.287,-20,946,320,350,-490,-140
1.287,-20,941,321,280,-490,-140
1.468,-20,944,316,140,-490,-140
1.468,-21,940,320,210,-560,-210
1.468,-19,942,317,140,-490,-140
1.468,-20,942,319,350,-490,-210
1.468,-20,944,319,420,-490,-140
1.468,-20,942,321,350,-420,-140
1.468,-19,943,317,140,-490,-210
1.468,-21,940,317,140,-490,-140
1.468,-19,943,317,280,-420,-140
1.468,-21,944,317,350,-420,-140
1.468,-19,941,318,350,-420,-210
1.468,-21,942,317,210,-490,-210
1.468,-21,940,319,70,-420,-140
1.468,-20,943,321,70,-490,-140
1.468,-22,945,318,210,-490,-140
1.468,-20,943,317,350,-490,-140
1.468,-19,938,316,350,-490,-210
1.468,-20,942,320,210,-490,-210
1.468,-21,945,321,70,-490,-210
1.468,-20,943,318,70,-490,-140
1.649,-19,941,317,280,-490,-210
1.649,-21,943,315,350,-490,-140
1.649,-22,945,319,490,-490,-210
1.649,-20,938,317,210,-560,-140
1.649,-20,941,318,70,-420,-210
1.649,-23,950,320,140,-490,-210
1.649,-20,946,321,70,-490,-140
1.649,-19,938,312,280,-490,-140
1.649,-20,938,317,350,-420,-140
1.649,-20,944,320,350,-420,-140
1.649,-20,943,319,140,-420,-210
1.649,-19,942,318,70,-420,-210
