timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
58144.55,-82.0,956.0,-176.0,0.28,-0.699,-0.419
58144.73,-82.0,956.0,-176.0,0.49,-0.699,-0.56
58144.92,-83.0,957.0,-180.0,0.419,-0.839,-0.629
58145.1,-81.0,956.0,-175.0,0.56,-0.699,-0.419
58145.28,-84.0,957.0,-178.0,0.419,-0.699,-0.56
58145.46,-80.0,956.0,-176.0,0.419,-0.769,-0.49
58145.65,-82.0,956.0,-175.0,0.28,-0.699,-0.56
58145.83,-83.0,958.0,-178.0,0.349,-0.699,-0.629
58146.1,-81.0,957.0,-177.0,0.419,-0.769,-0.49
58147.65,-80.0,956.0,-182.0,0.28,-0.56,-0.209
58147.83,-82.0,959.0,-173.0,0.49,-0.839,-0.629
58148.1,-88.0,956.0,-178.0,0.209,-0.629,-0.49
58148.2,-82.0,956.0,-173.0,0.28,-0.699,-0.769
58148.38,-82.0,957.0,-180.0,0.349,-0.769,-0.49
58148.56,-80.0,958.0,-174.0,0.209,-0.91,-0.49
58148.74,-81.0,955.0,-178.0,0.629,-0.629,-0.349
58149.11,-79.0,953.0,-178.0,0.349,-0.629,-0.56
58149.29,-83.0,957.0,-178.0,0.209,-0.769,-0.49
58149.47,-81.0,956.0,-175.0,0.419,-0.699,-0.49
58149.65,-84.0,956.0,-175.0,0.28,-0.839,-0.56
58150.2,-81.0,955.0,-177.0,0.49,-0.49,-0.28
58150.38,-86.0,963.0,-177.0,0.49,-1.19,-0.91
58150.57,-79.0,955.0,-175.0,0.419,-0.699,-0.349
58150.75,-84.0,959.0,-176.0,0.209,-0.699,-0.56
58150.93,-86.0,956.0,-172.0,0.91,-0.629,-0.419
58151.29,-80.0,956.0,-169.0,0.769,-0.769,-0.349
58151.48,-84.0,959.0,-183.0,0.349,-0.839,-0.629
58151.66,-82.0,956.0,-172.0,0.349,-0.699,-0.419
58151.84,-81.0,956.0,-179.0,0.49,-0.769,-0.629
58152.2,-82.0,957.0,-174.0,0.419,-0.769,-0.419
58152.21,-83.0,958.0,-179.0,0.49,-0.769,-0.56
58152.39,-81.0,957.0,-176.0,0.419,-0.699,-0.49
58152.57,-83.0,957.0,-177.0,0.419,-0.699,-0.49
58152.75,-83.0,956.0,-177.0,0.49,-0.699,-0.56
58152.93,-82.0,956.0,-177.0,0.419,-0.769,-0.629
58153.12,-80.0,956.0,-178.0,0.349,-0.699,-0.49
58153.3,-83.0,956.0,-177.0,0.419,-0.699,-0.49
58153.48,-82.0,957.0,-177.0,0.349,-0.769,-0.629
58153.66,-80.0,957.0,-177.0,0.349,-0.769,-0.56
58153.85,-83.0,957.0,-176.0,0.28,-0.699,-0.56
58154.3,-81.0,957.0,-175.0,0.349,-0.769,-0.629
58154.21,-82.0,957.0,-177.0,0.349,-0.699,-0.419
58154.39,-80.0,956.0,-178.0,0.49,-0.769,-0.49
58154.57,-84.0,958.0,-175.0,0.349,-0.839,-0.49
58154.76,-80.0,956.0,-176.0,0.419,-0.699,-0.49
58154.94,-82.0,957.0,-179.0,0.419,-0.699,-0.49
58155.12,-83.0,957.0,-175.0,0.419,-0.839,-0.629
58155.3,-81.0,956.0,-177.0,0.349,-0.769,-0.49
58155.49,-82.0,957.0,-176.0,0.419,-0.769,-0.49
58155.67,-83.0,956.0,-177.0,0.419,-0.699,-0.56
58155.85,-81.0,957.0,-177.0,0.349,-0.699,-0.56
58156.3,-81.0,957.0,-177.0,0.49,-0.699,-0.629
58157.49,-81.0,956.0,-177.0,0.419,-0.699,-0.49
58157.67,-83.0,957.0,-176.0,0.349,-0.699,-0.419
58157.85,-83.0,958.0,-177.0,0.349,-0.769,-0.56
58158.4,-81.0,957.0,-177.0,0.349,-0.769,-0.56
58158.22,-81.0,957.0,-177.0,0.419,-0.699,-0.49
58158.4,-82.0,958.0,-177.0,0.419,-0.839,-0.56
58158.58,-82.0,957.0,-178.0,0.49,-0.769,-0.49
58158.77,-82.0,957.0,-177.0,0.49,-0.769,-0.629
58158.95,-82.0,957.0,-176.0,0.419,-0.699,-0.49
58159.13,-82.0,957.0,-177.0,0.419,-0.699,-0.56
58159.31,-81.0,957.0,-177.0,0.419,-0.769,-0.49
58159.49,-81.0,956.0,-179.0,0.419,-0.699,-0.56
58168.24,-82.0,956.0,-176.0,0.419,-0.839,-0.629
58168.42,-80.0,955.0,-176.0,0.349,-0.839,-0.629
58168.61,-84.0,957.0,-177.0,0.49,-0.699,-0.419
58168.79,-82.0,957.0,-176.0,0.28,-0.769,-0.699
58168.97,-80.0,957.0,-175.0,0.419,-0.769,-0.49
58169.15,-83.0,958.0,-176.0,0.28,-0.699,-0.56
58169.33,-81.0,957.0,-177.0,0.349,-0.839,-0.56
58169.52,-80.0,958.0,-176.0,0.349,-0.769,-0.49
58169.7,-85.0,958.0,-174.0,0.349,-0.699,-0.49
58169.88,-81.0,956.0,-178.0,0.419,-0.769,-0.56
58170.6,-81.0,956.0,-177.0,0.419,-0.769,-0.419
58170.24,-83.0,957.0,-176.0,0.629,-0.769,-0.629
58170.43,-85.0,952.0,-180.0,0.14,-0.56,-0.419
58178.44,-83.0,957.0,-175.0,0.419,-0.769,-0.56
58178.63,-81.0,957.0,-178.0,0.419,-0.769,-0.56
58178.81,-84.0,958.0,-175.0,0.419,-0.839,-0.49
58178.99,-81.0,956.0,-178.0,0.419,-0.769,-0.629
58179.17,-82.0,957.0,-175.0,0.349,-0.699,-0.49
58179.36,-82.0,957.0,-178.0,0.419,-0.699,-0.49
58179.54,-80.0,956.0,-176.0,0.419,-0.839,-0.699
58179.72,-83.0,956.0,-175.0,0.629,-0.699,-0.49
58179.9,-83.0,956.0,-178.0,0.28,-0.769,-0.56
58180.8,-81.0,956.0,-177.0,0.49,-0.629,-0.419
58180.27,-84.0,956.0,-179.0,0.419,-0.839,-0.56
58186.46,-82.0,957.0,-180.0,0.349,-0.699,-0.56
58186.65,-82.0,957.0,-174.0,0.349,-0.91,-0.419
58186.83,-83.0,957.0,-176.0,0.349,-0.629,-0.49
58187.1,-85.0,959.0,-176.0,0.49,-0.629,-0.699
58187.19,-80.0,956.0,-178.0,0.419,-0.98,-0.56
58187.37,-81.0,957.0,-175.0,0.419,-0.699,-0.419
58187.56,-86.0,957.0,-175.0,0.349,-0.629,-0.629
58187.74,-82.0,958.0,-178.0,0.419,-0.699,-0.699
58187.92,-78.0,956.0,-177.0,0.419,-0.769,-0.56
58188.1,-84.0,957.0,-177.0,0.419,-0.839,-0.49
58188.29,-82.0,955.0,-174.0,0.419,-0.839,-0.419
58197.4,-89.0,959.0,-178.0,0.49,-0.699,-0.56
58197.58,-81.0,957.0,-178.0,0.349,-0.839,-0.56
58197.76,-84.0,957.0,-180.0,0.56,-0.839,-0.56
58197.94,-82.0,956.0,-177.0,0.49,-0.769,-0.49
58198.13,-84.0,957.0,-178.0,0.419,-0.769,-0.56
58198.31,-77.0,954.0,-177.0,0.419,-0.839,-0.349
58198.49,-81.0,956.0,-178.0,0.419,-0.56,-0.209
58198.67,-86.0,957.0,-177.0,0.419,-0.98,-0.769
58198.85,-81.0,956.0,-179.0,0.56,-0.699,-0.349
58199.4,-89.0,957.0,-175.0,0.419,-0.769,-0.56
58199.22,-79.0,955.0,-177.0,0.28,-0.769,-0.699
58208.33,-80.0,957.0,-177.0,0.28,-0.839,-0.769
58208.51,-80.0,956.0,-173.0,0.629,-0.839,-0.28
58208.7,-84.0,958.0,-176.0,0.28,-0.699,-0.49
58208.88,-84.0,956.0,-172.0,0.28,-0.629,-0.419
58209.6,-75.0,971.0,-183.0,0.49,-1.19,-0.699
58209.24,-83.0,952.0,-167.0,0.349,-0.14,0.56
58209.42,-78.0,960.0,-180.0,0.49,-1.399,-1.47
58209.61,-76.0,954.0,-172.0,0.28,-0.629,0.28
58209.79,-89.0,961.0,-179.0,0.769,-0.98,-0.98
58209.97,-77.0,953.0,-174.0,0.28,-0.769,-0.209
58210.15,-84.0,956.0,-179.0,0.699,-0.699,-0.629
58210.34,-81.0,955.0,-177.0,0.419,-0.839,-0.56
58210.52,-85.0,958.0,-175.0,0.28,-0.49,-0.49
58210.7,-82.0,956.0,-179.0,0.419,-0.839,-0.699
58210.88,-81.0,957.0,-176.0,0.28,-0.769,-0.629
58211.7,-84.0,955.0,-178.0,0.349,-0.49,-0.209
58211.25,-89.0,958.0,-177.0,0.699,-1.19,-0.91
58211.43,-73.0,954.0,-174.0,0.209,-0.839,-0.419
58211.61,-92.0,960.0,-178.0,0.419,-0.629,-0.56
58211.79,-79.0,956.0,-178.0,0.349,-0.98,-0.699
58211.98,-79.0,957.0,-173.0,0.28,-0.629,-0.419
58217.81,-85.0,956.0,-173.0,0.49,-0.769,-0.349
58217.99,-82.0,959.0,-176.0,0.209,-0.91,-0.699
58218.17,-85.0,956.0,-177.0,0.56,-0.699,-0.349
58218.35,-81.0,957.0,-178.0,0.56,-0.91,-0.699
58218.54,-84.0,956.0,-173.0,0.419,-0.699,-0.349
58218.72,-85.0,957.0,-179.0,0.419,-0.769,-0.699
58218.9,-80.0,955.0,-177.0,0.349,-0.769,-0.56
58219.8,-86.0,957.0,-178.0,0.28,-0.839,-0.56
58219.27,-82.0,956.0,-181.0,0.349,-0.699,-0.629
58219.45,-83.0,955.0,-174.0,0.49,-0.629,-0.56
58219.63,-88.0,955.0,-183.0,0.49,-0.56,-0.629
58219.81,-78.0,954.0,-176.0,0.349,-0.839,-0.629
58225.46,-86.0,956.0,-177.0,0.349,-0.56,-0.419
58225.65,-80.0,957.0,-177.0,0.209,-0.839,-0.49
58225.83,-85.0,957.0,-180.0,0.419,-0.769,-0.629
58226.1,-79.0,955.0,-178.0,0.49,-0.769,-0.49
58226.19,-87.0,958.0,-179.0,0.49,-0.699,-0.419
58226.37,-81.0,956.0,-178.0,0.419,-0.769,-0.56
58226.56,-83.0,956.0,-182.0,0.349,-0.769,-0.49
58226.74,-82.0,955.0,-179.0,0.49,-0.769,-0.56
58226.92,-83.0,957.0,-185.0,0.349,-0.699,-0.49
58227.1,-82.0,956.0,-182.0,0.419,-0.699,-0.56
58227.29,-82.0,956.0,-182.0,0.349,-0.839,-0.56
58227.47,-81.0,957.0,-180.0,0.419,-0.769,-0.56
58230.93,-83.0,956.0,-176.0,0.349,-0.629,-0.49
58231.11,-84.0,957.0,-174.0,0.419,-0.769,-0.629
58231.3,-81.0,957.0,-175.0,0.349,-0.839,-0.56
58231.48,-81.0,957.0,-175.0,0.419,-0.699,-0.49
58231.66,-85.0,958.0,-175.0,0.349,-0.839,-0.629
58231.84,-82.0,956.0,-176.0,0.419,-0.699,-0.56
58232.2,-82.0,958.0,-175.0,0.49,-0.769,-0.56
58232.21,-83.0,956.0,-174.0,0.49,-0.91,-0.629
58232.39,-80.0,956.0,-174.0,0.419,-0.769,-0.56
58232.57,-84.0,956.0,-175.0,0.419,-0.629,-0.49
58232.75,-83.0,957.0,-173.0,0.349,-0.839,-0.699
58232.94,-81.0,956.0,-176.0,0.419,-0.699,-0.419
58233.12,-85.0,958.0,-173.0,0.419,-0.769,-0.49
58233.3,-85.0,956.0,-173.0,0.49,-0.91,-0.699
58233.48,-80.0,955.0,-175.0,0.349,-0.699,-0.49
58233.67,-82.0,957.0,-175.0,0.349,-0.699,-0.49
58233.85,-84.0,957.0,-174.0,0.419,-0.839,-0.56
58234.3,-82.0,956.0,-177.0,0.49,-0.699,-0.56
58234.21,-84.0,956.0,-176.0,0.419,-0.699,-0.49
58234.39,-82.0,956.0,-176.0,0.349,-0.839,-0.629
58234.58,-81.0,958.0,-175.0,0.49,-0.699,-0.419
58234.76,-85.0,957.0,-176.0,0.419,-0.769,-0.56
58234.94,-81.0,956.0,-176.0,0.349,-0.839,-0.629
58235.12,-82.0,956.0,-175.0,0.49,-0.769,-0.49
58235.31,-84.0,956.0,-176.0,0.419,-0.769,-0.629
58235.49,-83.0,956.0,-175.0,0.209,-0.769,-0.49
58235.67,-83.0,957.0,-177.0,0.56,-0.769,-0.56
58235.85,-80.0,955.0,-173.0,0.209,-0.769,-0.419
58236.3,-83.0,957.0,-175.0,0.56,-0.699,-0.629
58236.22,-81.0,957.0,-174.0,0.28,-0.91,-0.56
58236.4,-82.0,957.0,-177.0,0.419,-0.699,-0.629
58236.58,-82.0,957.0,-175.0,0.419,-0.769,-0.49
58236.76,-84.0,957.0,-176.0,0.349,-0.769,-0.56
58236.95,-82.0,957.0,-177.0,0.349,-0.839,-0.56
58237.13,-81.0,956.0,-177.0,0.49,-0.699,-0.49
58237.31,-86.0,958.0,-175.0,0.49,-0.769,-0.56
58237.49,-81.0,957.0,-176.0,0.349,-0.839,-0.56
58237.68,-81.0,957.0,-176.0,0.49,-0.629,-0.49
58237.86,-84.0,958.0,-176.0,0.349,-0.769,-0.629
58238.4,-81.0,955.0,-177.0,0.49,-0.769,-0.56
58238.22,-81.0,957.0,-176.0,0.49,-0.699,-0.56
58238.4,-83.0,957.0,-176.0,0.349,-0.699,-0.56
58238.59,-82.0,956.0,-176.0,0.419,-0.769,-0.56
58238.77,-80.0,957.0,-179.0,0.56,-0.91,-0.419
58238.95,-83.0,956.0,-174.0,0.28,-0.629,-0.349
58239.13,-83.0,956.0,-181.0,0.419,-0.769,-0.629
58239.32,-82.0,956.0,-174.0,0.49,-0.699,-0.419
58239.5,-84.0,957.0,-178.0,0.49,-0.769,-0.629
58239.68,-80.0,956.0,-174.0,0.209,-0.769,-0.699
58239.86,-81.0,956.0,-182.0,0.419,-0.629,-0.349
58240.4,-88.0,957.0,-177.0,0.629,-0.839,-0.629
58240.23,-80.0,956.0,-175.0,0.419,-0.769,-0.56
58240.41,-82.0,957.0,-178.0,0.56,-0.699,-0.56
58240.59,-82.0,956.0,-174.0,0.28,-0.839,-0.49
58240.77,-80.0,956.0,-181.0,0.56,-0.699,-0.56
58240.96,-86.0,956.0,-175.0,0.349,-0.839,-0.629
58241.14,-80.0,956.0,-179.0,0.49,-0.769,-0.699
58241.32,-83.0,956.0,-176.0,0.349,-0.769,-0.419
58241.5,-84.0,956.0,-178.0,0.419,-0.769,-0.629
58241.69,-81.0,957.0,-175.0,0.28,-0.699,-0.56
58241.87,-81.0,956.0,-177.0,0.349,-0.769,-0.629
58242.5,-85.0,957.0,-174.0,0.49,-0.91,-0.699
58242.23,-79.0,958.0,-176.0,0.14,-0.769,-0.629
58242.41,-82.0,956.0,-176.0,0.629,-0.629,-0.349
58242.6,-86.0,958.0,-176.0,0.209,-0.91,-0.769
58242.78,-76.0,955.0,-176.0,0.419,-0.769,-0.419
58242.96,-80.0,957.0,-177.0,0.49,-0.839,-0.49
58243.14,-86.0,958.0,-177.0,0.49,-0.769,-0.769
58243.33,-84.0,957.0,-179.0,0.629,-0.769,-0.699
58243.51,-77.0,954.0,-173.0,0.349,-0.839,-0.49
58243.69,-81.0,958.0,-180.0,0.769,-0.629,-0.56
58243.87,-90.0,957.0,-175.0,0.14,-0.769,-0.699
58244.5,-80.0,957.0,-180.0,0.91,-0.769,-0.629
58244.24,-81.0,957.0,-175.0,0.349,-0.699,-0.49
58244.42,-83.0,957.0,-176.0,0.629,-0.769,-0.629
58244.6,-82.0,956.0,-178.0,0.419,-0.699,-0.629
58244.78,-83.0,957.0,-177.0,0.49,-0.629,-0.49
58244.97,-82.0,958.0,-177.0,0.349,-0.839,-0.56
58245.15,-78.0,954.0,-175.0,0.419,-0.629,-0.419
58245.33,-84.0,958.0,-179.0,0.419,-0.769,-0.56
58245.51,-81.0,956.0,-174.0,0.419,-0.839,-0.49
58245.69,-84.0,956.0,-176.0,0.349,-0.839,-0.629
58245.88,-80.0,956.0,-176.0,0.419,-0.769,-0.629
58246.6,-82.0,956.0,-178.0,0.419,-0.629,-0.49
58246.24,-84.0,958.0,-176.0,0.49,-0.839,-0.699
58246.42,-85.0,960.0,-178.0,0.49,-0.839,-0.839
58252.26,-81.0,956.0,-175.0,0.49,-0.699,-0.49
58252.44,-83.0,958.0,-176.0,0.349,-0.769,-0.56
58252.62,-78.0,956.0,-179.0,0.49,-0.629,-0.49
58252.8,-85.0,957.0,-175.0,0.419,-0.769,-0.419
58252.99,-84.0,957.0,-178.0,0.28,-0.629,-0.629
58253.17,-81.0,956.0,-178.0,0.56,-0.769,-0.629
58253.35,-81.0,957.0,-176.0,0.349,-0.769,-0.49
58253.53,-81.0,957.0,-175.0,0.349,-0.769,-0.56
58253.71,-82.0,956.0,-178.0,0.49,-0.769,-0.49
58253.9,-83.0,957.0,-178.0,0.49,-0.769,-0.629
58254.8,-80.0,957.0,-176.0,0.49,-0.839,-0.56
58254.26,-84.0,957.0,-175.0,0.28,-0.699,-0.419
58254.44,-82.0,956.0,-179.0,0.49,-0.769,-0.629
58254.63,-82.0,957.0,-175.0,0.349,-0.769,-0.56
58254.81,-84.0,957.0,-178.0,0.419,-0.699,-0.629
58254.99,-79.0,957.0,-176.0,0.209,-0.699,-0.49
58255.17,-83.0,958.0,-177.0,0.629,-0.699,-0.56
58255.35,-82.0,957.0,-174.0,0.349,-0.699,-0.56
58255.54,-84.0,956.0,-177.0,0.49,-0.839,-0.56
58255.72,-81.0,957.0,-176.0,0.28,-0.629,-0.56
58261.92,-80.0,956.0,-177.0,0.419,-0.629,-0.56
58262.1,-82.0,958.0,-175.0,0.349,-0.699,-0.56
58262.28,-83.0,957.0,-178.0,0.56,-0.839,-0.629
58262.46,-80.0,956.0,-180.0,0.49,-0.769,-0.629
58262.65,-83.0,957.0,-177.0,0.699,-0.839,-0.56
58262.83,-83.0,957.0,-176.0,0.419,-0.769,-0.49
58263.1,-81.0,955.0,-177.0,0.419,-0.629,-0.49
58263.19,-83.0,956.0,-176.0,0.419,-0.699,-0.56
58263.37,-80.0,956.0,-177.0,0.419,-0.769,-0.699
58263.56,-82.0,956.0,-177.0,0.56,-0.769,-0.349
58270.12,-77.0,956.0,-175.0,0.419,-0.629,-0.349
58270.3,-84.0,958.0,-178.0,0.28,-0.699,-0.629
58270.48,-78.0,954.0,-177.0,0.28,-0.769,-0.49
58270.66,-84.0,958.0,-178.0,0.56,-0.56,-0.56
58270.85,-82.0,956.0,-178.0,0.419,-0.839,-0.56
58271.3,-82.0,956.0,-177.0,0.49,-0.839,-0.629
58271.21,-80.0,955.0,-177.0,0.419,-0.699,-0.419
58271.39,-90.0,958.0,-178.0,0.209,-0.699,-0.419
58271.58,-82.0,954.0,-181.0,0.419,-0.839,-0.839
58271.76,-84.0,963.0,-180.0,0.419,-0.769,-0.629
58271.94,-77.0,954.0,-175.0,0.349,-0.49,-0.49
58272.12,-90.0,957.0,-179.0,0.629,-0.91,-0.419
58272.31,-79.0,957.0,-178.0,0.28,-0.839,-0.839
58272.49,-84.0,956.0,-178.0,0.629,-0.629,-0.419
58272.67,-83.0,954.0,-179.0,0.419,-0.839,-0.56
58272.85,-86.0,956.0,-178.0,0.419,-0.629,-0.49
58274.13,-79.0,955.0,-177.0,0.56,-0.839,-0.49
58274.31,-86.0,957.0,-179.0,0.49,-0.56,-0.419
58274.49,-81.0,955.0,-177.0,0.349,-0.839,-0.769
58274.67,-80.0,956.0,-178.0,0.419,-0.629,-0.49
58274.86,-83.0,957.0,-176.0,0.28,-0.699,-0.49
58275.4,-83.0,957.0,-177.0,0.49,-0.699,-0.56
58275.22,-82.0,958.0,-175.0,0.349,-0.839,-0.56
58275.4,-83.0,957.0,-176.0,0.49,-0.699,-0.629
58275.59,-82.0,957.0,-177.0,0.419,-0.699,-0.56
58275.77,-83.0,957.0,-177.0,0.419,-0.769,-0.699
58275.95,-81.0,957.0,-176.0,0.349,-0.839,-0.56
58276.13,-82.0,957.0,-175.0,0.419,-0.699,-0.56
58284.34,-81.0,957.0,-176.0,0.419,-0.629,-0.419
58284.52,-84.0,956.0,-178.0,0.349,-0.769,-0.56
58284.7,-79.0,956.0,-177.0,0.56,-0.769,-0.49
58284.88,-84.0,957.0,-178.0,0.419,-0.699,-0.56
58285.6,-81.0,956.0,-176.0,0.419,-0.769,-0.629
58285.25,-83.0,957.0,-177.0,0.49,-0.699,-0.56
58285.43,-82.0,958.0,-176.0,0.419,-0.839,-0.629
58285.61,-81.0,956.0,-178.0,0.49,-0.699,-0.49
58285.79,-81.0,957.0,-175.0,0.49,-0.769,-0.56
58285.98,-85.0,958.0,-177.0,0.419,-0.769,-0.56
58286.16,-80.0,956.0,-176.0,0.49,-0.839,-0.629
58291.81,-83.0,957.0,-177.0,0.49,-0.699,-0.56
58291.99,-82.0,958.0,-176.0,0.419,-0.769,-0.56
58292.17,-82.0,956.0,-177.0,0.419,-0.769,-0.56
58292.35,-83.0,956.0,-176.0,0.49,-0.769,-0.56
58292.54,-81.0,956.0,-177.0,0.349,-0.699,-0.56
58292.72,-83.0,957.0,-177.0,0.49,-0.769,-0.56
58292.9,-83.0,957.0,-176.0,0.419,-0.769,-0.49
58293.8,-81.0,956.0,-177.0,0.419,-0.769,-0.629
58293.27,-82.0,956.0,-176.0,0.349,-0.769,-0.56
58293.45,-83.0,957.0,-177.0,0.419,-0.769,-0.56
58293.63,-82.0,957.0,-175.0,0.419,-0.769,-0.56
58299.83,-83.0,958.0,-175.0,0.349,-0.839,-0.699
58300.1,-80.0,956.0,-178.0,0.49,-0.839,-0.49
58300.19,-81.0,955.0,-178.0,0.49,-0.629,-0.49
58300.37,-84.0,957.0,-178.0,0.349,-0.699,-0.699
58300.55,-80.0,955.0,-177.0,0.49,-0.629,-0.49
58300.74,-83.0,957.0,-177.0,0.349,-0.769,-0.56
58300.92,-83.0,957.0,-176.0,0.349,-0.839,-0.56
58301.1,-81.0,957.0,-176.0,0.349,-0.769,-0.49
58301.28,-83.0,958.0,-175.0,0.28,-0.769,-0.56
58301.47,-81.0,957.0,-178.0,0.49,-0.769,-0.56
58301.65,-82.0,957.0,-177.0,0.419,-0.769,-0.56
58301.83,-86.0,956.0,-179.0,0.49,-0.699,-0.49
58302.1,-82.0,958.0,-177.0,0.349,-0.91,-0.769
58302.2,-80.0,955.0,-177.0,0.49,-0.699,-0.349
58302.38,-86.0,958.0,-178.0,0.349,-0.769,-0.56
58302.56,-81.0,956.0,-179.0,0.419,-0.839,-0.629
58302.74,-81.0,956.0,-177.0,0.419,-0.839,-0.56
58302.92,-83.0,957.0,-177.0,0.49,-0.769,-0.56
58303.11,-82.0,956.0,-178.0,0.349,-0.769,-0.629
58303.29,-81.0,957.0,-178.0,0.49,-0.699,-0.49
58303.47,-84.0,958.0,-176.0,0.349,-0.839,-0.56
58303.65,-80.0,956.0,-177.0,0.349,-0.769,-0.629
58303.84,-82.0,955.0,-176.0,0.419,-0.769,-0.419
58304.2,-81.0,957.0,-177.0,0.349,-0.699,-0.49
58304.2,-83.0,957.0,-176.0,0.419,-0.56,-0.419
58304.38,-82.0,957.0,-176.0,0.349,-0.699,-0.49
58304.56,-85.0,958.0,-178.0,0.56,-0.769,-0.56
58304.75,-81.0,956.0,-176.0,0.419,-0.769,-0.49
58311.67,-84.0,957.0,-176.0,0.49,-0.98,-0.629
58311.85,-86.0,960.0,-174.0,0.629,-0.769,-0.699
58312.4,-75.0,955.0,-178.0,0.419,-0.839,-0.56
58312.22,-84.0,958.0,-176.0,0.56,-0.699,-0.349
58312.4,-82.0,957.0,-176.0,0.28,-0.98,-0.699
58312.58,-82.0,957.0,-176.0,0.629,-0.699,-0.49
58312.77,-80.0,952.0,-180.0,0.56,-0.699,-0.629
58312.95,-86.0,958.0,-174.0,0.49,-0.769,-0.419
58313.13,-78.0,955.0,-176.0,0.349,-0.699,-0.629
58313.31,-87.0,960.0,-176.0,0.419,-0.699,-0.49
58313.49,-79.0,954.0,-174.0,0.349,-0.91,-0.56
58313.68,-78.0,956.0,-177.0,0.49,-0.769,-0.349
58321.33,-81.0,956.0,-177.0,0.349,-0.769,-0.419
58321.51,-83.0,956.0,-178.0,0.419,-0.699,-0.56
58321.7,-82.0,957.0,-179.0,0.419,-0.769,-0.56
58321.88,-82.0,957.0,-179.0,0.49,-0.769,-0.56
58322.6,-82.0,956.0,-177.0,0.419,-0.769,-0.56
58322.24,-82.0,957.0,-177.0,0.349,-0.769,-0.49
58322.42,-83.0,956.0,-176.0,0.419,-0.699,-0.629
58322.61,-82.0,956.0,-178.0,0.349,-0.839,-0.56
58322.79,-81.0,956.0,-180.0,0.49,-0.699,-0.56
58322.97,-82.0,956.0,-178.0,0.419,-0.769,-0.56
58323.15,-83.0,957.0,-176.0,0.28,-0.769,-0.56
58323.34,-81.0,957.0,-178.0,0.49,-0.629,-0.56
58323.52,-82.0,956.0,-176.0,0.349,-0.699,-0.49
58324.98,-83.0,957.0,-175.0,0.349,-0.699,-0.49
58325.16,-83.0,958.0,-179.0,0.419,-0.839,-0.629
58325.34,-81.0,956.0,-178.0,0.49,-0.769,-0.419
58325.52,-83.0,958.0,-182.0,0.49,-0.769,-0.56
58325.71,-82.0,956.0,-178.0,0.28,-0.699,-0.56
58325.89,-82.0,957.0,-179.0,0.419,-0.769,-0.49
58326.7,-83.0,957.0,-178.0,0.349,-0.699,-0.49
58326.25,-82.0,957.0,-176.0,0.419,-0.769,-0.56
58326.43,-81.0,957.0,-177.0,0.419,-0.769,-0.629
58326.62,-81.0,956.0,-176.0,0.49,-0.769,-0.49
58326.8,-83.0,957.0,-176.0,0.419,-0.699,-0.56
58326.98,-80.0,956.0,-175.0,0.49,-0.769,-0.56
58327.16,-82.0,957.0,-177.0,0.349,-0.699,-0.56
58327.35,-81.0,956.0,-176.0,0.419,-0.839,-0.56
58327.53,-83.0,958.0,-175.0,0.49,-0.699,-0.56
58327.71,-82.0,957.0,-176.0,0.349,-0.769,-0.56
58327.89,-83.0,958.0,-175.0,0.419,-0.769,-0.629
58328.7,-81.0,956.0,-176.0,0.419,-0.769,-0.56
58328.26,-83.0,958.0,-178.0,0.419,-0.769,-0.56
58328.44,-82.0,957.0,-178.0,0.49,-0.769,-0.629
58328.62,-83.0,956.0,-179.0,0.49,-0.769,-0.56
58328.8,-81.0,957.0,-178.0,0.419,-0.769,-0.56
58328.99,-83.0,958.0,-178.0,0.349,-0.769,-0.56
58329.17,-81.0,956.0,-177.0,0.349,-0.769,-0.49
58329.35,-83.0,957.0,-178.0,0.419,-0.699,-0.56
58329.53,-81.0,956.0,-177.0,0.419,-0.699,-0.56
58329.71,-82.0,956.0,-176.0,0.419,-0.699,-0.56
58329.9,-84.0,957.0,-176.0,0.209,-0.629,-0.56
58330.8,-81.0,957.0,-177.0,0.49,-0.769,-0.56
58330.26,-83.0,956.0,-177.0,0.49,-0.769,-0.49
58330.44,-80.0,958.0,-178.0,0.629,-0.769,-0.56
58330.63,-83.0,958.0,-178.0,0.209,-0.699,-0.56
58330.81,-82.0,957.0,-177.0,0.49,-0.769,-0.629
58330.99,-85.0,957.0,-180.0,0.839,-0.769,-0.49
58331.17,-82.0,955.0,-175.0,0.14,-0.98,-0.56
58331.36,-81.0,958.0,-179.0,0.56,-0.629,-0.49
58331.54,-81.0,956.0,-177.0,0.349,-0.769,-0.56
58331.72,-83.0,956.0,-177.0,0.419,-0.699,-0.56
58332.8,-83.0,957.0,-177.0,0.419,-0.629,-0.56
58332.27,-83.0,955.0,-177.0,0.49,-0.629,-0.629
58332.45,-83.0,956.0,-176.0,0.14,-0.699,-0.56
58332.63,-81.0,957.0,-181.0,0.49,-0.769,-0.629
58332.81,-81.0,956.0,-175.0,0.349,-0.699,-0.419
58333.0,-85.0,957.0,-176.0,0.419,-0.629,-0.49
58333.18,-83.0,957.0,-176.0,0.349,-0.699,-0.629
58333.36,-81.0,957.0,-176.0,0.419,-0.769,-0.49
58333.54,-81.0,957.0,-176.0,0.419,-0.699,-0.49
58333.72,-83.0,958.0,-176.0,0.56,-0.769,-0.56
58333.91,-83.0,957.0,-176.0,0.28,-0.699,-0.56
