timestamp,bias_x,bias_y,bias_z
58285.61,0.416,-0.547,-0.741
58285.79,0.417,-0.544,-0.748
58285.98,0.417,-0.544,-0.748
58286.16,0.417,-0.544,-0.748
58291.63,0.417,-0.547,-0.748
58291.81,0.417,-0.547,-0.748
58291.99,0.417,-0.547,-0.748
58292.17,0.417,-0.547,-0.748
58292.35,0.417,-0.547,-0.748
58292.54,0.42,-0.545,-0.745
58292.72,0.42,-0.545,-0.745
58292.9,0.42,-0.545,-0.745
58293.8,0.42,-0.545,-0.745
58293.27,0.42,-0.545,-0.745
58293.45,0.417,-0.545,-0.742
58293.63,0.417,-0.545,-0.742
58299.83,0.414,-0.544,-0.749
58300.1,0.414,-0.544,-0.749
58300.19,0.415,-0.546,-0.75
58300.37,0.415,-0.546,-0.75
58300.55,0.415,-0.546,-0.75
58300.74,0.415,-0.546,-0.75
58300.92,0.415,-0.546,-0.75
58301.1,0.416,-0.545,-0.75
58301.28,0.416,-0.545,-0.75
58301.47,0.416,-0.545,-0.75
58301.65,0.416,-0.545,-0.75
58301.83,0.416,-0.545,-0.75
58302.1,0.415,-0.545,-0.746
58302.2,0.415,-0.545,-0.746
58302.38,0.415,-0.545,-0.746
58302.56,0.415,-0.545,-0.746
58302.74,0.415,-0.545,-0.746
58302.92,0.415,-0.545,-0.746
58303.11,0.414,-0.547,-0.749
58303.29,0.414,-0.547,-0.749
58303.47,0.414,-0.547,-0.749
58303.65,0.414,-0.547,-0.749
58303.84,0.414,-0.547,-0.749
58304.2,0.415,-0.545,-0.748
58304.2,0.415,-0.545,-0.748
58304.38,0.415,-0.545,-0.748
58304.56,0.415,-0.545,-0.748
58304.75,0.415,-0.545,-0.748
58311.67,0.421,-0.545,-0.746
58311.85,0.421,-0.545,-0.746
58312.4,0.421,-0.545,-0.746
58312.22,0.421,-0.545,-0.746
58312.4,0.421,-0.545,-0.746
58312.58,0.42,-0.545,-0.747
58312.77,0.42,-0.545,-0.747
58312.95,0.42,-0.545,-0.747
58313.13,0.42,-0.545,-0.747
58313.31,0.42,-0.545,-0.747
58313.49,0.415,-0.546,-0.743
58313.68,0.415,-0.546,-0.743
58321.33,0.418,-0.545,-0.745
58321.51,0.418,-0.545,-0.745
58321.7,0.418,-0.545,-0.745
58321.88,0.418,-0.545,-0.745
58322.6,0.418,-0.545,-0.745
58322.24,0.418,-0.543,-0.747
58322.42,0.418,-0.543,-0.747
58322.61,0.418,-0.543,-0.747
58322.79,0.418,-0.543,-0.747
58322.97,0.418,-0.543,-0.747
58323.15,0.417,-0.545,-0.742
58323.34,0.417,-0.545,-0.742
58323.52,0.417,-0.545,-0.742
58324.98,0.412,-0.545,-0.747
58325.16,0.412,-0.545,-0.747
58325.34,0.412,-0.545,-0.747
58325.52,0.412,-0.545,-0.747
58325.71,0.412,-0.545,-0.747
58325.89,0.412,-0.545,-0.747
58326.7,0.414,-0.55,-0.748
58326.25,0.414,-0.55,-0.748
58326.43,0.414,-0.55,-0.748
58326.62,0.414,-0.55,-0.748
58326.8,0.414,-0.55,-0.748
58326.98,0.416,-0.551,-0.745
58327.16,0.416,-0.551,-0.745
58327.35,0.416,-0.551,-0.745
58327.53,0.416,-0.551,-0.745
58327.71,0.416,-0.551,-0.745
58327.89,0.417,-0.552,-0.743
58328.7,0.417,-0.552,-0.743
58328.26,0.417,-0.552,-0.743
58328.44,0.417,-0.552,-0.743
58328.62,0.417,-0.552,-0.743
58328.8,0.418,-0.55,-0.738
58328.99,0.418,-0.55,-0.738
58329.17,0.418,-0.55,-0.738
58329.35,0.418,-0.55,-0.738
58329.53,0.418,-0.55,-0.738
58329.71,0.418,-0.55,-0.738
58329.9,0.417,-0.546,-0.742
58330.8,0.417,-0.546,-0.742
58330.26,0.417,-0.546,-0.742
58330.44,0.417,-0.546,-0.742
58330.63,0.417,-0.546,-0.742
58330.81,0.414,-0.544,-0.742
58330.99,0.414,-0.544,-0.742
58331.17,0.414,-0.544,-0.742
58331.36,0.414,-0.544,-0.742
58331.54,0.414,-0.544,-0.742
58331.72,0.415,-0.55,-0.745
58332.8,0.415,-0.55,-0.745
58332.27,0.415,-0.55,-0.745
58332.45,0.415,-0.55,-0.745
58332.63,0.419,-0.549,-0.745
58332.81,0.419,-0.549,-0.745
58333.0,0.419,-0.549,-0.745
58333.18,0.419,-0.549,-0.745
58333.36,0.419,-0.549,-0.745
58333.54,0.419,-0.549,-0.745
58333.72,0.418,-0.544,-0.743
58333.91,0.418,-0.544,-0.743
58334.9,0.418,-0.544,-0.743
58334.27,0.418,-0.544,-0.743
58334.45,0.418,-0.544,-0.743
58334.64,0.415,-0.544,-0.741
58334.82,0.415,-0.544,-0.741
58335.0,0.415,-0.544,-0.741
58335.18,0.415,-0.544,-0.741
58335.36,0.415,-0.544,-0.741
58335.55,0.409,-0.542,-0.744
58335.73,0.409,-0.542,-0.744
58335.91,0.409,-0.542,-0.744
58336.9,0.409,-0.542,-0.744
58336.28,0.409,-0.542,-0.744
58336.46,0.412,-0.546,-0.741
58336.64,0.412,-0.546,-0.741
58336.82,0.412,-0.546,-0.741
58337.0,0.412,-0.546,-0.741
58337.19,0.412,-0.546,-0.741
58337.37,0.412,-0.546,-0.741
58337.55,0.418,-0.545,-0.747
58337.73,0.418,-0.545,-0.747
58337.92,0.418,-0.545,-0.747
58338.1,0.418,-0.545,-0.747
58338.28,0.418,-0.545,-0.747
58338.46,0.417,-0.545,-0.749
58338.64,0.417,-0.545,-0.749
58338.83,0.417,-0.545,-0.749
58339.1,0.417,-0.545,-0.749
58339.19,0.417,-0.545,-0.749
58339.37,0.415,-0.546,-0.744
58339.56,0.415,-0.546,-0.744
58339.74,0.415,-0.546,-0.744
58339.92,0.415,-0.546,-0.744
58340.1,0.415,-0.546,-0.744
58340.28,0.41,-0.547,-0.748
58340.47,0.41,-0.547,-0.748
58340.65,0.41,-0.547,-0.748
58340.83,0.41,-0.547,-0.748
58341.1,0.41,-0.547,-0.748
58341.2,0.41,-0.547,-0.748
58341.38,0.413,-0.546,-0.745
58341.56,0.413,-0.546,-0.745
58341.74,0.413,-0.546,-0.745
58341.93,0.413,-0.546,-0.745
58342.11,0.413,-0.546,-0.745
58342.29,0.417,-0.546,-0.744
58342.47,0.417,-0.546,-0.744
58342.65,0.417,-0.546,-0.744
58342.84,0.417,-0.546,-0.744
58343.2,0.417,-0.546,-0.744
58343.57,0.416,-0.544,-0.749
58343.75,0.416,-0.544,-0.749
58343.93,0.416,-0.544,-0.749
58344.11,0.416,-0.541,-0.748
58344.29,0.416,-0.541,-0.748
58344.48,0.416,-0.541,-0.748
58344.66,0.416,-0.541,-0.748
58344.84,0.416,-0.541,-0.748
58345.2,0.416,-0.541,-0.748
58345.21,0.415,-0.544,-0.746
58345.39,0.415,-0.544,-0.746
58351.58,0.412,-0.546,-0.744
58351.76,0.416,-0.548,-0.743
58351.95,0.416,-0.548,-0.743
58352.13,0.416,-0.548,-0.743
58352.31,0.416,-0.548,-0.743
58352.49,0.416,-0.548,-0.743
58352.68,0.416,-0.548,-0.743
58352.86,0.413,-0.546,-0.743
58353.4,0.413,-0.546,-0.743
58353.22,0.413,-0.546,-0.743
58353.4,0.413,-0.546,-0.743
58353.59,0.413,-0.546,-0.743
58353.77,0.411,-0.547,-0.744
58353.95,0.411,-0.547,-0.744
58354.13,0.411,-0.547,-0.744
58356.87,0.407,-0.546,-0.747
58357.5,0.407,-0.546,-0.747
58357.23,0.407,-0.546,-0.747
58357.41,0.407,-0.546,-0.747
58357.6,0.413,-0.545,-0.744
58357.78,0.413,-0.545,-0.744
58357.96,0.413,-0.545,-0.744
58358.14,0.413,-0.545,-0.744
58358.32,0.413,-0.545,-0.744
58358.51,0.413,-0.544,-0.748
58358.69,0.413,-0.544,-0.748
58358.87,0.413,-0.544,-0.748
58359.5,0.413,-0.544,-0.748
58359.24,0.413,-0.544,-0.748
58359.42,0.416,-0.548,-0.744
58359.6,0.416,-0.548,-0.744
58359.78,0.416,-0.548,-0.744
58359.96,0.416,-0.548,-0.744
58361.42,0.415,-0.543,-0.744
58361.6,0.415,-0.543,-0.744
58361.79,0.415,-0.543,-0.744
58361.97,0.415,-0.543,-0.744
58362.15,0.415,-0.543,-0.744
58362.33,0.413,-0.541,-0.745
58362.52,0.413,-0.541,-0.745
58362.7,0.413,-0.541,-0.745
58362.88,0.413,-0.541,-0.745
58363.6,0.413,-0.541,-0.745
58363.24,0.414,-0.546,-0.743
58370.9,0.412,-0.545,-0.744
58371.8,0.412,-0.545,-0.744
58371.26,0.412,-0.545,-0.744
58371.44,0.412,-0.545,-0.744
58371.63,0.412,-0.545,-0.744
58371.81,0.412,-0.545,-0.744
58371.99,0.417,-0.547,-0.747
58372.17,0.417,-0.547,-0.747
58372.35,0.417,-0.547,-0.747
58372.54,0.417,-0.547,-0.747
58372.72,0.417,-0.547,-0.747
58372.9,0.411,-0.545,-0.748
58373.8,0.411,-0.545,-0.748
58373.27,0.411,-0.545,-0.748
58373.45,0.411,-0.545,-0.748
58373.63,0.411,-0.545,-0.748
58375.45,0.416,-0.552,-0.743
58375.63,0.416,-0.552,-0.743
58375.82,0.413,-0.546,-0.745
58376.0,0.413,-0.546,-0.745
58376.18,0.413,-0.546,-0.745
58376.36,0.413,-0.546,-0.745
58376.55,0.413,-0.546,-0.745
58376.73,0.414,-0.546,-0.745
58376.91,0.414,-0.546,-0.745
58377.9,0.414,-0.546,-0.745
58377.27,0.414,-0.546,-0.745
58377.46,0.414,-0.546,-0.745
58377.64,0.419,-0.541,-0.745
58379.28,0.415,-0.543,-0.742
58379.46,0.415,-0.543,-0.742
58379.64,0.417,-0.545,-0.744
58379.83,0.417,-0.545,-0.744
58380.1,0.417,-0.545,-0.744
58380.19,0.417,-0.545,-0.744
58380.37,0.417,-0.545,-0.744
58380.55,0.417,-0.546,-0.745
58380.74,0.417,-0.546,-0.745
58380.92,0.417,-0.546,-0.745
58381.1,0.417,-0.546,-0.745
58381.28,0.417,-0.546,-0.745
58381.47,0.414,-0.547,-0.746
58381.65,0.414,-0.547,-0.746
58381.83,0.414,-0.547,-0.746
58382.1,0.414,-0.547,-0.746
58382.19,0.414,-0.547,-0.746
58382.38,0.412,-0.543,-0.747
58382.56,0.412,-0.543,-0.747
58382.74,0.412,-0.543,-0.747
58382.92,0.412,-0.543,-0.747
58383.11,0.412,-0.543,-0.747
58383.29,0.412,-0.543,-0.747
58390.21,0.421,-0.544,-0.749
58390.39,0.421,-0.544,-0.749
58390.58,0.421,-0.544,-0.749
58390.76,0.421,-0.544,-0.749
58390.94,0.421,-0.544,-0.749
58391.12,0.419,-0.545,-0.747
58391.31,0.419,-0.545,-0.747
58391.49,0.419,-0.545,-0.747
58391.67,0.419,-0.545,-0.747
58391.85,0.419,-0.545,-0.747
58392.3,0.41,-0.546,-0.746
58399.14,0.414,-0.544,-0.745
58399.32,0.414,-0.544,-0.745
58399.51,0.414,-0.544,-0.745
58399.69,0.417,-0.545,-0.743
58399.87,0.417,-0.545,-0.743
58400.5,0.417,-0.545,-0.743
58400.23,0.417,-0.545,-0.743
58400.42,0.417,-0.545,-0.743
58400.6,0.417,-0.542,-0.74
58400.78,0.417,-0.542,-0.74
58400.96,0.417,-0.542,-0.74
58408.43,0.417,-0.552,-0.746
58408.62,0.417,-0.552,-0.746
58408.8,0.417,-0.552,-0.746
58408.98,0.417,-0.552,-0.746
58409.16,0.417,-0.552,-0.746
58409.34,0.415,-0.552,-0.748
58409.53,0.415,-0.552,-0.748
58409.71,0.415,-0.552,-0.748
58409.89,0.415,-0.552,-0.748
58410.7,0.415,-0.552,-0.748
58410.26,0.413,-0.546,-0.743
58410.44,0.413,-0.546,-0.743
58410.62,0.413,-0.546,-0.743
58410.8,0.413,-0.546,-0.743
58410.98,0.413,-0.546,-0.743
58411.17,0.411,-0.548,-0.741
58411.35,0.411,-0.548,-0.741
58411.53,0.411,-0.548,-0.741
58411.71,0.411,-0.548,-0.741
58411.9,0.411,-0.548,-0.741
58412.8,0.419,-0.545,-0.735
58412.26,0.419,-0.545,-0.735
58412.44,0.419,-0.545,-0.735
58412.62,0.419,-0.545,-0.735
58412.81,0.419,-0.545,-0.735
58412.99,0.419,-0.545,-0.735
58413.17,0.418,-0.542,-0.746
58413.35,0.418,-0.542,-0.746
58413.54,0.418,-0.542,-0.746
58413.72,0.418,-0.542,-0.746
58413.9,0.418,-0.542,-0.746
58417.0,0.408,-0.543,-0.745
58417.18,0.408,-0.543,-0.745
58417.36,0.408,-0.543,-0.745
58417.54,0.408,-0.543,-0.745
58417.73,0.408,-0.543,-0.745
58417.91,0.411,-0.545,-0.739
58418.9,0.411,-0.545,-0.739
58418.27,0.411,-0.545,-0.739
58418.45,0.411,-0.545,-0.739
58418.64,0.411,-0.545,-0.739
58418.82,0.414,-0.549,-0.745
58419.0,0.414,-0.549,-0.745
58419.18,0.414,-0.549,-0.745
58421.19,0.411,-0.549,-0.746
58421.37,0.411,-0.549,-0.746
58421.55,0.411,-0.549,-0.746
58421.73,0.417,-0.548,-0.748
58421.92,0.417,-0.548,-0.748
58422.1,0.417,-0.548,-0.748
58422.28,0.417,-0.548,-0.748
58422.46,0.417,-0.548,-0.748
58422.65,0.42,-0.548,-0.75
58422.83,0.42,-0.548,-0.75
58423.1,0.42,-0.548,-0.75
58423.19,0.42,-0.548,-0.75
58436.67,0.417,-0.55,-0.751
58436.86,0.417,-0.55,-0.751
58437.4,0.412,-0.546,-0.745
58437.22,0.412,-0.546,-0.745
58437.4,0.412,-0.546,-0.745
58437.59,0.412,-0.546,-0.745
58437.77,0.412,-0.546,-0.745
58437.95,0.415,-0.547,-0.746
58438.13,0.415,-0.547,-0.746
58438.31,0.415,-0.547,-0.746
58438.5,0.415,-0.547,-0.746
58438.68,0.415,-0.547,-0.746
58438.86,0.415,-0.546,-0.744
58439.4,0.415,-0.546,-0.744
58439.23,0.415,-0.546,-0.744
58439.41,0.415,-0.546,-0.744
58439.59,0.415,-0.546,-0.744
58439.77,0.415,-0.546,-0.744
58439.95,0.414,-0.547,-0.744
58440.14,0.414,-0.547,-0.744
58441.23,0.409,-0.547,-0.744
58441.41,0.409,-0.547,-0.744
58441.59,0.409,-0.547,-0.744
58441.78,0.419,-0.547,-0.745
58441.96,0.419,-0.547,-0.745
58442.14,0.419,-0.547,-0.745
58442.32,0.419,-0.547,-0.745
58442.51,0.419,-0.547,-0.745
58442.69,0.411,-0.549,-0.744
58442.87,0.411,-0.549,-0.744
58443.5,0.411,-0.549,-0.744
58443.23,0.411,-0.549,-0.744
58454.35,0.413,-0.549,-0.751
58454.53,0.413,-0.549,-0.751
58454.71,0.413,-0.549,-0.751
58454.9,0.413,-0.549,-0.751
58455.8,0.413,-0.549,-0.751
58455.26,0.408,-0.552,-0.752
58455.44,0.408,-0.552,-0.752
58455.63,0.408,-0.552,-0.752
58455.81,0.408,-0.552,-0.752
58455.99,0.408,-0.552,-0.752
58456.17,0.409,-0.554,-0.745
58456.35,0.409,-0.554,-0.745
58456.54,0.409,-0.554,-0.745
58468.93,0.413,-0.55,-0.746
58469.11,0.413,-0.55,-0.746
58469.29,0.413,-0.55,-0.746
58469.47,0.411,-0.555,-0.742
58469.66,0.411,-0.555,-0.742
58469.84,0.411,-0.555,-0.742
58470.2,0.411,-0.555,-0.742
58470.2,0.411,-0.555,-0.742
58470.39,0.411,-0.555,-0.742
58470.57,0.413,-0.553,-0.746
58470.75,0.413,-0.553,-0.746
58481.68,0.41,-0.544,-0.747
58481.87,0.41,-0.544,-0.747
58482.5,0.41,-0.545,-0.744
58482.23,0.41,-0.545,-0.744
58482.41,0.41,-0.545,-0.744
58482.6,0.41,-0.545,-0.744
58482.78,0.41,-0.545,-0.744
58482.96,0.415,-0.545,-0.743
58483.14,0.415,-0.545,-0.743
58483.32,0.415,-0.545,-0.743
58483.51,0.415,-0.545,-0.743
58483.69,0.415,-0.545,-0.743
58493.35,0.412,-0.547,-0.748
58493.53,0.416,-0.543,-0.751
58493.71,0.416,-0.543,-0.751
58493.89,0.416,-0.543,-0.751
58494.8,0.416,-0.543,-0.751
58494.26,0.416,-0.543,-0.751
58494.44,0.414,-0.542,-0.751
58494.62,0.414,-0.542,-0.751
58494.8,0.414,-0.542,-0.751
58494.99,0.414,-0.542,-0.751
58495.17,0.414,-0.542,-0.751
58495.35,0.412,-0.541,-0.753
58495.53,0.412,-0.541,-0.753
58496.26,0.408,-0.545,-0.747
58496.44,0.408,-0.545,-0.747
58496.63,0.408,-0.545,-0.747
58496.81,0.408,-0.545,-0.747
58496.99,0.408,-0.545,-0.747
58497.17,0.408,-0.545,-0.747
58497.36,0.405,-0.546,-0.746
58497.54,0.405,-0.546,-0.746
58497.72,0.405,-0.546,-0.746
58497.9,0.405,-0.546,-0.746
58498.8,0.405,-0.546,-0.746
58498.27,0.409,-0.55,-0.747
58498.45,0.409,-0.55,-0.747
58498.63,0.409,-0.55,-0.747
58498.81,0.409,-0.55,-0.747
58499.36,0.412,-0.547,-0.744
58499.54,0.412,-0.547,-0.744
58499.72,0.412,-0.547,-0.744
58499.91,0.412,-0.547,-0.744
58500.9,0.412,-0.542,-0.745
58500.27,0.412,-0.542,-0.745
58500.45,0.412,-0.542,-0.745
58500.64,0.412,-0.542,-0.745
58500.82,0.412,-0.542,-0.745
58501.0,0.412,-0.542,-0.745
58501.18,0.414,-0.549,-0.746
58509.2,0.41,-0.547,-0.746
58509.2,0.41,-0.547,-0.746
58509.38,0.41,-0.547,-0.746
58509.57,0.41,-0.547,-0.746
58509.75,0.409,-0.545,-0.745
58509.93,0.409,-0.545,-0.745
58510.11,0.409,-0.545,-0.745
58510.3,0.409,-0.545,-0.745
58510.48,0.409,-0.545,-0.745
58510.66,0.412,-0.546,-0.744
58510.84,0.412,-0.546,-0.744
58517.77,0.415,-0.549,-0.749
58517.95,0.415,-0.549,-0.749
58518.13,0.415,-0.549,-0.749
58518.31,0.413,-0.548,-0.744
58518.5,0.413,-0.548,-0.744
58518.68,0.413,-0.548,-0.744
58518.86,0.413,-0.548,-0.744
58519.4,0.413,-0.548,-0.744
58519.23,0.413,-0.548,-0.744
58519.41,0.411,-0.549,-0.746
58519.59,0.411,-0.549,-0.746
58530.16,0.416,-0.551,-0.745
58530.34,0.416,-0.551,-0.745
58530.53,0.416,-0.551,-0.745
58530.71,0.416,-0.551,-0.745
58530.89,0.413,-0.549,-0.741
58531.7,0.413,-0.549,-0.741
58531.25,0.413,-0.549,-0.741
58531.44,0.413,-0.549,-0.741
58531.62,0.413,-0.549,-0.741
58531.8,0.414,-0.547,-0.74
58538.73,0.413,-0.55,-0.746
58538.91,0.413,-0.55,-0.746
58539.9,0.413,-0.55,-0.746
58539.27,0.413,-0.55,-0.746
58539.46,0.412,-0.549,-0.747
58539.64,0.412,-0.549,-0.747
58539.82,0.412,-0.549,-0.747
58540.0,0.412,-0.549,-0.747
58540.19,0.412,-0.549,-0.747
58540.37,0.417,-0.55,-0.746
58540.55,0.417,-0.55,-0.746
58540.73,0.417,-0.55,-0.746
58540.91,0.417,-0.55,-0.746
58541.1,0.417,-0.55,-0.746
58541.28,0.415,-0.55,-0.747
58541.46,0.415,-0.55,-0.747
58541.64,0.415,-0.55,-0.747
58541.83,0.415,-0.55,-0.747
58542.74,0.412,-0.552,-0.741
58542.92,0.412,-0.552,-0.741
58543.1,0.412,-0.552,-0.741
58543.28,0.412,-0.552,-0.743
58543.47,0.412,-0.552,-0.743
58543.65,0.412,-0.552,-0.743
58543.83,0.412,-0.552,-0.743
58544.1,0.412,-0.552,-0.743
58544.2,0.413,-0.549,-0.748
58544.38,0.413,-0.549,-0.748
58544.56,0.413,-0.549,-0.748
58544.74,0.413,-0.549,-0.748
58544.92,0.413,-0.549,-0.748
58545.11,0.413,-0.549,-0.745
58545.29,0.413,-0.549,-0.745
58545.47,0.413,-0.549,-0.745
58545.65,0.413,-0.549,-0.745
58545.84,0.413,-0.549,-0.745
58546.2,0.413,-0.549,-0.745
58546.2,0.415,-0.55,-0.749
58546.38,0.415,-0.55,-0.749
58546.56,0.415,-0.55,-0.749
58546.75,0.415,-0.55,-0.749
58546.93,0.415,-0.55,-0.749
58547.11,0.419,-0.549,-0.75
58547.29,0.419,-0.549,-0.75
58547.48,0.419,-0.549,-0.75
58547.66,0.419,-0.549,-0.75
58547.84,0.419,-0.549,-0.75
58548.2,0.409,-0.548,-0.746
58548.2,0.409,-0.548,-0.746
58548.39,0.409,-0.548,-0.746
58548.57,0.409,-0.548,-0.746
58548.75,0.409,-0.548,-0.746
58548.93,0.418,-0.55,-0.748
58549.12,0.418,-0.55,-0.748
58549.3,0.418,-0.55,-0.748
58549.48,0.418,-0.55,-0.748
58549.66,0.418,-0.55,-0.748
58549.85,0.418,-0.55,-0.748
58550.3,0.417,-0.547,-0.746
58550.21,0.417,-0.547,-0.746
58550.39,0.417,-0.547,-0.746
58550.57,0.417,-0.547,-0.746
58550.76,0.417,-0.547,-0.746
58550.94,0.414,-0.544,-0.744
58551.12,0.414,-0.544,-0.744
58551.3,0.414,-0.544,-0.744
58551.49,0.414,-0.544,-0.744
58551.67,0.414,-0.544,-0.744
58551.85,0.419,-0.554,-0.748
58552.3,0.419,-0.554,-0.748
58552.21,0.419,-0.554,-0.748
58552.4,0.419,-0.554,-0.748
58552.58,0.419,-0.554,-0.748
58553.13,0.42,-0.552,-0.747
58553.31,0.42,-0.552,-0.747
58553.49,0.42,-0.552,-0.747
58553.67,0.42,-0.552,-0.747
58553.85,0.419,-0.551,-0.746
58554.4,0.419,-0.551,-0.746
58554.22,0.419,-0.551,-0.746
58554.4,0.419,-0.551,-0.746
58554.58,0.419,-0.551,-0.746
58554.77,0.419,-0.55,-0.744
58554.95,0.419,-0.55,-0.744
58555.13,0.419,-0.55,-0.744
58555.31,0.419,-0.55,-0.744
58555.5,0.419,-0.55,-0.744
58555.68,0.42,-0.55,-0.738
58557.14,0.416,-0.55,-0.738
58557.32,0.416,-0.55,-0.738
58557.5,0.416,-0.55,-0.738
58557.68,0.416,-0.55,-0.741
58557.86,0.416,-0.55,-0.741
58558.5,0.416,-0.55,-0.741
58558.23,0.416,-0.55,-0.741
58558.41,0.416,-0.55,-0.741
58558.59,0.414,-0.549,-0.742
58558.78,0.414,-0.549,-0.742
58558.96,0.414,-0.549,-0.742
58561.69,0.411,-0.545,-0.744
58561.87,0.411,-0.545,-0.744
58562.6,0.411,-0.545,-0.744
58562.24,0.411,-0.545,-0.744
58562.42,0.411,-0.547,-0.742
58562.6,0.411,-0.547,-0.742
58562.78,0.411,-0.547,-0.742
58562.97,0.411,-0.547,-0.742
58563.15,0.411,-0.547,-0.742
58563.33,0.413,-0.551,-0.742
58563.51,0.413,-0.551,-0.742
58574.8,0.42,-0.552,-0.75
58574.27,0.42,-0.552,-0.75
58574.45,0.42,-0.552,-0.75
58574.63,0.42,-0.552,-0.75
58574.81,0.416,-0.551,-0.748
58574.99,0.416,-0.551,-0.748
58575.18,0.416,-0.551,-0.748
58575.36,0.416,-0.551,-0.748
58575.54,0.416,-0.551,-0.748
58575.72,0.411,-0.551,-0.744
58575.91,0.411,-0.551,-0.744
58576.9,0.411,-0.551,-0.744
58576.27,0.411,-0.551,-0.744
58578.46,0.413,-0.551,-0.742
58578.64,0.409,-0.549,-0.742
58578.82,0.409,-0.549,-0.742
58579.0,0.409,-0.549,-0.742
58579.19,0.409,-0.549,-0.742
58579.37,0.409,-0.549,-0.742
58579.55,0.41,-0.549,-0.741
58579.73,0.41,-0.549,-0.741
58579.92,0.41,-0.549,-0.741
58580.1,0.41,-0.549,-0.741
58580.28,0.41,-0.549,-0.741
58580.46,0.41,-0.549,-0.741
58587.21,0.409,-0.547,-0.743
58587.39,0.409,-0.547,-0.743
58587.57,0.409,-0.547,-0.743
58587.75,0.409,-0.547,-0.743
58587.93,0.409,-0.547,-0.743
58588.12,0.409,-0.547,-0.743
58588.3,0.408,-0.547,-0.748
58588.48,0.408,-0.547,-0.748
58588.66,0.408,-0.547,-0.748
58588.85,0.408,-0.547,-0.748
58589.3,0.408,-0.547,-0.748
58589.21,0.411,-0.546,-0.75
58589.39,0.411,-0.546,-0.75
58589.58,0.411,-0.546,-0.75
58589.76,0.411,-0.546,-0.75
58591.3,0.411,-0.551,-0.746
58591.22,0.411,-0.551,-0.746
58591.4,0.411,-0.551,-0.746
58591.58,0.411,-0.551,-0.746
58591.76,0.411,-0.551,-0.746
58591.94,0.411,-0.551,-0.746
58592.13,0.412,-0.554,-0.746
58592.31,0.412,-0.554,-0.746
58592.49,0.412,-0.554,-0.746
58592.67,0.412,-0.554,-0.746
58592.86,0.412,-0.554,-0.746
58593.4,0.418,-0.551,-0.743
58601.6,0.412,-0.548,-0.744
58601.24,0.412,-0.548,-0.744
58601.42,0.412,-0.548,-0.744
58601.6,0.415,-0.546,-0.746
58601.78,0.415,-0.546,-0.746
58601.97,0.415,-0.546,-0.746
58602.15,0.415,-0.546,-0.746
58602.33,0.415,-0.546,-0.746
58602.51,0.419,-0.55,-0.749
58602.7,0.419,-0.55,-0.749
58602.88,0.419,-0.55,-0.749
58603.6,0.419,-0.55,-0.749
58611.63,0.406,-0.546,-0.749
58611.81,0.406,-0.546,-0.749
58611.99,0.406,-0.546,-0.749
58612.17,0.408,-0.546,-0.745
58612.35,0.408,-0.546,-0.745
58612.54,0.408,-0.546,-0.745
58612.72,0.408,-0.546,-0.745
58612.9,0.408,-0.546,-0.745
58613.8,0.415,-0.546,-0.748
58613.27,0.415,-0.546,-0.748
58613.45,0.415,-0.546,-0.748
58613.63,0.415,-0.546,-0.748
58619.64,0.41,-0.545,-0.746
58619.83,0.406,-0.544,-0.741
58620.1,0.406,-0.544,-0.741
58620.19,0.406,-0.544,-0.741
58620.37,0.406,-0.544,-0.741
58620.56,0.406,-0.544,-0.741
58620.74,0.414,-0.544,-0.744
58620.92,0.414,-0.544,-0.744
58621.1,0.414,-0.544,-0.744
58621.28,0.414,-0.544,-0.744
58621.47,0.414,-0.544,-0.744
58621.65,0.412,-0.545,-0.744
58625.66,0.405,-0.549,-0.745
58625.84,0.405,-0.549,-0.745
58626.2,0.405,-0.549,-0.745
58626.2,0.405,-0.549,-0.745
58626.39,0.405,-0.549,-0.745
58626.57,0.409,-0.548,-0.745
58626.75,0.409,-0.548,-0.745
58626.93,0.409,-0.548,-0.745
58627.12,0.409,-0.548,-0.745
58627.3,0.409,-0.548,-0.745
58627.48,0.414,-0.55,-0.747
58635.13,0.406,-0.551,-0.743
58635.32,0.406,-0.551,-0.743
58635.5,0.406,-0.551,-0.743
58635.68,0.406,-0.551,-0.743
58635.86,0.406,-0.551,-0.743
58636.5,0.41,-0.548,-0.745
58636.23,0.41,-0.548,-0.745
58636.41,0.41,-0.548,-0.745
58636.59,0.41,-0.548,-0.745
58636.77,0.41,-0.548,-0.745
58636.96,0.411,-0.551,-0.745
58637.14,0.411,-0.551,-0.745
58638.96,0.411,-0.556,-0.744
58639.14,0.411,-0.556,-0.744
58639.33,0.411,-0.556,-0.744
58639.51,0.411,-0.556,-0.744
58639.69,0.411,-0.556,-0.744
58639.87,0.412,-0.552,-0.735
58640.5,0.412,-0.552,-0.735
58640.24,0.412,-0.552,-0.735
58640.42,0.412,-0.552,-0.735
58640.6,0.412,-0.552,-0.735
58640.78,0.411,-0.551,-0.749
58640.97,0.411,-0.551,-0.749
58650.26,0.415,-0.553,-0.745
58650.44,0.418,-0.552,-0.752
58650.62,0.418,-0.552,-0.752
58650.81,0.418,-0.552,-0.752
58650.99,0.418,-0.552,-0.752
58651.17,0.418,-0.552,-0.752
58651.35,0.413,-0.544,-0.748
58651.54,0.413,-0.544,-0.748
58651.72,0.413,-0.544,-0.748
58651.9,0.413,-0.544,-0.748
