timestamp,pitch,yaw,roll
58441.59,-0.011,0.226,-0.022
58441.78,-0.045,0.229,-0.022
58441.96,0.001,0.219,-0.026
58442.14,-0.047,0.225,-0.014
58442.32,-0.035,0.222,-0.036
58442.51,-0.068,0.223,-0.04
58442.69,-0.057,0.227,-0.042
58442.87,-0.082,0.23,-0.05
58443.5,-0.072,0.232,-0.051
58454.53,0.021,0.212,0.003
58454.71,-0.0,0.215,-0.027
58454.9,0.009,0.211,-0.001
58455.8,0.021,0.213,-0.004
58455.26,0.015,0.214,-0.02
58455.44,-0.005,0.216,-0.002
58455.63,-0.002,0.217,-0.04
58455.81,-0.008,0.22,-0.012
58455.99,-0.015,0.224,-0.018
58456.17,-0.016,0.228,-0.03
58456.35,-0.009,0.225,-0.02
58468.93,-0.009,0.234,-0.016
58469.11,-0.028,0.237,-0.02
58469.29,-0.016,0.237,-0.037
58469.47,-0.021,0.239,-0.034
58469.66,-0.014,0.235,-0.024
58469.84,-0.021,0.236,-0.031
58470.2,-0.006,0.232,-0.027
58470.2,-0.008,0.23,-0.018
58470.39,-0.02,0.23,-0.037
58470.57,-0.032,0.231,-0.033
58481.68,0.01,0.238,0.002
58481.87,0.003,0.24,-0.026
58482.5,0.03,0.235,-0.007
58482.23,0.029,0.237,0.004
58482.41,0.035,0.236,-0.006
58482.6,0.018,0.236,0.003
58482.78,0.009,0.24,0.004
58482.96,0.025,0.236,-0.01
58483.14,0.019,0.238,0.011
58483.32,0.011,0.238,0.006
58483.51,0.0,0.236,-0.006
58493.35,-0.015,0.223,-0.016
58493.53,-0.017,0.226,-0.024
58493.71,-0.023,0.226,-0.028
58493.89,-0.021,0.222,-0.023
58494.8,-0.023,0.224,-0.016
58494.26,-0.013,0.226,-0.013
58494.44,-0.016,0.223,-0.005
58494.62,-0.008,0.223,-0.012
58494.8,0.005,0.225,-0.009
58494.99,0.025,0.222,0.003
58495.17,0.037,0.222,0.013
58495.35,0.034,0.222,0.013
58496.26,-0.03,0.235,-0.028
58496.44,-0.031,0.238,-0.034
58496.63,-0.034,0.237,-0.022
58496.81,-0.032,0.237,-0.038
58496.99,-0.025,0.239,-0.028
58497.17,-0.026,0.239,-0.026
58497.36,-0.021,0.243,-0.019
58497.54,-0.02,0.241,-0.018
58497.72,-0.013,0.236,-0.012
58497.9,-0.015,0.237,-0.005
58498.8,-0.026,0.237,-0.022
58498.27,-0.022,0.236,-0.005
58498.45,-0.023,0.238,-0.019
58498.63,-0.021,0.238,-0.01
58499.36,-0.019,0.241,-0.02
58499.54,-0.02,0.24,-0.014
58499.72,-0.015,0.239,0.0
58499.91,-0.007,0.238,-0.007
58500.9,-0.008,0.237,-0.012
58500.27,-0.019,0.239,-0.018
58500.45,-0.026,0.238,-0.023
58500.64,-0.027,0.235,-0.02
58500.82,-0.042,0.238,-0.032
58501.0,-0.04,0.234,-0.033
58509.2,-0.064,0.239,-0.029
58509.2,-0.049,0.238,-0.048
58509.38,-0.079,0.238,-0.05
58509.57,-0.054,0.24,-0.042
58509.75,-0.04,0.241,-0.039
58509.93,-0.053,0.242,-0.024
58510.11,-0.053,0.242,-0.03
58510.3,-0.035,0.24,-0.028
58510.48,-0.038,0.238,-0.05
58510.66,-0.025,0.244,-0.016
58517.77,0.012,0.236,-0.01
58517.95,0.0,0.24,0.001
58518.13,0.001,0.24,-0.004
58518.31,-0.013,0.242,-0.008
58518.5,-0.02,0.243,-0.009
58518.68,-0.024,0.243,-0.013
58518.86,-0.022,0.242,-0.027
58519.4,-0.032,0.242,-0.018
58519.23,-0.023,0.238,-0.019
58519.41,-0.023,0.237,0.0
58530.16,-0.073,0.249,-0.029
58530.34,-0.06,0.252,-0.026
58530.53,-0.044,0.254,-0.032
58530.71,-0.043,0.256,-0.018
58530.89,-0.046,0.258,-0.018
58531.7,-0.045,0.259,-0.022
58531.25,-0.06,0.257,-0.036
58531.44,-0.078,0.257,-0.036
58531.62,-0.107,0.254,-0.057
58538.73,-0.016,0.248,-0.016
58538.91,-0.02,0.249,-0.03
58539.9,-0.022,0.246,-0.007
58539.27,-0.005,0.247,-0.005
58539.46,0.002,0.251,-0.021
58539.64,-0.016,0.247,-0.019
58539.82,-0.026,0.248,-0.022
58540.0,-0.03,0.25,-0.02
58540.19,-0.055,0.25,-0.035
58540.37,-0.055,0.251,-0.054
58540.55,-0.068,0.249,-0.042
58540.73,-0.054,0.248,-0.038
58540.91,-0.059,0.248,-0.035
58541.1,-0.065,0.248,-0.05
58541.28,-0.065,0.248,-0.042
58541.46,-0.06,0.252,-0.033
58541.64,-0.054,0.258,-0.032
58542.74,-0.012,0.258,-0.012
58542.92,-0.021,0.259,-0.024
58543.1,-0.047,0.256,-0.027
58543.28,-0.062,0.256,-0.031
58543.47,-0.061,0.252,-0.041
58543.65,-0.077,0.252,-0.039
58543.83,-0.065,0.246,-0.061
58544.1,-0.067,0.25,-0.054
58544.2,-0.056,0.25,-0.036
