timestamp,altitude,azimuth,zenith,state
58518.13,0.001,0.073,0.011,MONITORING
58518.31,0.013,0.073,0.005,MONITORING
58518.5,0.018,0.074,0.006,MONITORING
58518.68,0.022,0.073,0.007,MONITORING
58518.86,0.021,0.073,0.014,MONITORING
58519.4,0.029,0.073,0.009,MONITORING
58519.23,0.021,0.072,0.01,MONITORING
58519.41,0.021,0.072,0.003,MONITORING
58519.59,0.013,0.072,0.009,MONITORING
58530.16,0.066,0.076,0.016,MONITORING
58530.34,0.054,0.077,0.013,MONITORING
58530.53,0.04,0.077,0.016,MONITORING
58530.71,0.039,0.078,0.01,MONITORING
58530.89,0.041,0.078,0.01,MONITORING
58531.7,0.041,0.079,0.011,MONITORING
58531.25,0.055,0.078,0.021,MONITORING
58531.44,0.071,0.078,0.021,MONITORING
58531.62,0.097,0.077,0.032,MONITORING
58531.8,0.094,0.076,0.025,MONITORING
58538.73,0.015,0.075,0.017,MONITORING
58538.91,0.019,0.075,0.015,MONITORING
58539.9,0.022,0.074,0.009,MONITORING
58539.27,0.006,0.075,0.009,MONITORING
58539.46,0.002,0.076,0.015,MONITORING
58539.64,0.015,0.075,0.01,MONITORING
58539.82,0.024,0.075,0.013,MONITORING
58540.0,0.028,0.075,0.012,MONITORING
58540.19,0.05,0.076,0.019,MONITORING
58540.37,0.05,0.076,0.028,MONITORING
58540.55,0.062,0.075,0.023,MONITORING
58540.73,0.049,0.075,0.021,MONITORING
58540.91,0.053,0.075,0.018,MONITORING
58541.1,0.059,0.075,0.026,MONITORING
58541.28,0.059,0.075,0.024,MONITORING
58541.46,0.054,0.076,0.016,MONITORING
58541.64,0.049,0.078,0.016,MONITORING
58541.83,0.033,0.078,0.013,MONITORING
58542.74,0.011,0.078,0.007,MONITORING
58542.92,0.019,0.078,0.013,MONITORING
58543.1,0.043,0.077,0.015,MONITORING
58543.28,0.056,0.077,0.018,MONITORING
58543.47,0.056,0.076,0.022,MONITORING
58543.65,0.069,0.076,0.024,MONITORING
58543.83,0.059,0.074,0.033,MONITORING
58544.1,0.061,0.076,0.029,MONITORING
58544.2,0.05,0.075,0.021,MONITORING
58544.38,0.05,0.075,0.022,MONITORING
58544.56,0.046,0.076,0.02,MONITORING
58544.74,0.028,0.076,0.022,MONITORING
58544.92,0.04,0.076,0.024,MONITORING
58545.11,0.028,0.076,0.014,MONITORING
58545.29,0.048,0.077,0.012,MONITORING
58545.47,0.021,0.075,0.024,MONITORING
58545.65,0.023,0.075,0.012,MONITORING
58545.84,0.019,0.074,0.024,MONITORING
58546.2,0.033,0.073,0.02,MONITORING
58546.2,0.02,0.073,0.022,MONITORING
58546.38,0.039,0.074,0.012,MONITORING
58546.56,0.05,0.073,0.023,MONITORING
58546.75,0.05,0.073,0.022,MONITORING
58546.93,0.044,0.073,0.012,MONITORING
58547.11,0.03,0.075,0.023,MONITORING
58547.29,0.045,0.075,0.002,MONITORING
58547.48,0.016,0.076,0.023,MONITORING
58547.66,0.006,0.075,0.024,MONITORING
58547.84,0.017,0.076,0.015,MONITORING
58548.2,0.004,0.077,0.029,MONITORING
58548.2,0.003,0.076,0.008,MONITORING
58548.39,0.002,0.077,0.011,MONITORING
58548.57,0.012,0.077,0.013,MONITORING
58548.75,0.017,0.077,0.015,MONITORING
58548.93,0.033,0.076,0.022,MONITORING
58549.12,0.054,0.077,0.015,MONITORING
58549.3,0.056,0.078,0.023,MONITORING
58549.48,0.065,0.076,0.024,MONITORING
58549.66,0.063,0.076,0.031,MONITORING
58549.85,0.069,0.077,0.028,MONITORING
58550.3,0.061,0.077,0.025,MONITORING
58550.21,0.067,0.078,0.02,MONITORING
58550.39,0.06,0.077,0.039,MONITORING
58550.57,0.066,0.079,0.022,MONITORING
58550.76,0.055,0.078,0.03,MONITORING
58550.94,0.071,0.077,0.013,MONITORING
58551.12,0.039,0.077,0.02,MONITORING
58551.3,0.046,0.076,0.031,MONITORING
58551.49,0.046,0.075,0.013,MONITORING
58551.67,0.048,0.076,0.023,MONITORING
58551.85,0.019,0.075,0.028,MONITORING
58552.3,0.04,0.077,0.009,MONITORING
58552.21,0.022,0.075,0.016,MONITORING
58552.4,0.035,0.076,0.011,MONITORING
58552.58,0.021,0.076,0.016,MONITORING
58553.13,0.025,0.076,0.017,MONITORING
58553.31,0.003,0.077,0.033,MONITORING
58553.49,0.034,0.078,0.01,MONITORING
58553.67,0.003,0.077,0.023,MONITORING
58553.85,0.011,0.078,0.003,MONITORING
58554.4,0.01,0.079,0.023,MONITORING
58554.22,0.005,0.079,0.007,MONITORING
58554.4,0.016,0.078,0.022,MONITORING
58554.58,0.002,0.078,0.007,MONITORING
58554.77,0.009,0.079,0.019,MONITORING
58554.95,0.005,0.08,0.012,MONITORING
58555.13,0.012,0.081,0.016,MONITORING
58555.31,0.007,0.081,0.012,MONITORING
58555.5,0.016,0.081,0.02,MONITORING
58555.68,0.008,0.082,0.015,MONITORING
58557.14,0.002,0.08,0.011,MONITORING
58557.32,0.006,0.08,0.011,MONITORING
58557.5,0.011,0.08,0.009,MONITORING
58557.68,0.006,0.081,0.011,MONITORING
58557.86,0.016,0.08,0.01,MONITORING
58558.5,0.016,0.079,0.008,MONITORING
58558.23,0.028,0.079,0.009,MONITORING
58558.41,0.036,0.079,0.012,MONITORING
58558.59,0.038,0.08,0.021,MONITORING
58558.78,0.048,0.08,0.018,MONITORING
58558.96,0.045,0.081,0.024,MONITORING
58561.69,0.04,0.078,0.019,MONITORING
58561.87,0.035,0.078,0.016,MONITORING
58562.6,0.035,0.078,0.023,MONITORING
58562.24,0.048,0.078,0.018,MONITORING
58562.42,0.044,0.079,0.02,MONITORING
58562.6,0.04,0.078,0.015,MONITORING
58562.78,0.035,0.079,0.017,MONITORING
58562.97,0.04,0.079,0.014,MONITORING
58563.15,0.042,0.079,0.019,MONITORING
58563.33,0.038,0.079,0.018,MONITORING
58563.51,0.032,0.079,0.016,MONITORING
58574.8,0.021,0.075,0.013,MONITORING
58574.27,0.008,0.076,0.017,MONITORING
58574.45,0.019,0.076,0.016,MONITORING
58574.63,0.038,0.076,0.007,MONITORING
58574.81,0.051,0.076,0.02,MONITORING
58574.99,0.051,0.077,0.02,MONITORING
58575.18,0.068,0.078,0.028,MONITORING
58575.36,0.064,0.079,0.027,MONITORING
58575.54,0.075,0.079,0.025,MONITORING
58575.72,0.059,0.08,0.025,MONITORING
58575.91,0.062,0.079,0.023,MONITORING
58576.9,0.048,0.08,0.012,MONITORING
58576.27,0.047,0.08,0.016,MONITORING
58578.46,0.106,0.08,0.043,MONITORING
58578.64,0.109,0.08,0.038,MONITORING
58578.82,0.085,0.081,0.03,MONITORING
58579.0,0.082,0.081,0.03,MONITORING
58579.19,0.074,0.082,0.027,MONITORING
58579.37,0.076,0.081,0.03,MONITORING
58579.55,0.081,0.081,0.033,MONITORING
58579.73,0.086,0.081,0.032,MONITORING
58579.92,0.102,0.08,0.039,MONITORING
58580.1,0.087,0.079,0.029,MONITORING
58580.28,0.101,0.081,0.042,MONITORING
58580.46,0.072,0.079,0.025,MONITORING
58587.39,0.044,0.078,0.014,MONITORING
58587.57,0.053,0.078,0.021,MONITORING
58587.75,0.057,0.077,0.018,MONITORING
58587.93,0.048,0.076,0.015,MONITORING
58588.12,0.046,0.076,0.015,MONITORING
58588.3,0.049,0.075,0.024,MONITORING
58588.48,0.04,0.074,0.016,MONITORING
58588.66,0.032,0.073,0.013,MONITORING
58588.85,0.035,0.073,0.017,MONITORING
58589.3,0.04,0.073,0.013,MONITORING
58589.21,0.039,0.074,0.008,MONITORING
58589.39,0.032,0.074,0.008,MONITORING
58589.58,0.029,0.074,0.008,MONITORING
58589.76,0.019,0.075,0.016,MONITORING
58591.3,0.04,0.077,0.013,MONITORING
58591.22,0.051,0.076,0.024,MONITORING
58591.4,0.065,0.077,0.027,MONITORING
58591.58,0.059,0.076,0.022,MONITORING
58591.76,0.049,0.076,0.015,MONITORING
58591.94,0.033,0.076,0.014,MONITORING
58592.13,0.031,0.077,0.009,MONITORING
58592.31,0.03,0.077,0.011,MONITORING
58592.49,0.033,0.078,0.013,MONITORING
58592.67,0.033,0.078,0.013,MONITORING
58592.86,0.045,0.078,0.014,MONITORING
58593.4,0.04,0.078,0.02,MONITORING
58601.6,0.068,0.075,0.026,MONITORING
58601.24,0.078,0.075,0.025,MONITORING
58601.42,0.078,0.075,0.02,MONITORING
58601.6,0.072,0.074,0.019,MONITORING
58601.78,0.068,0.074,0.023,MONITORING
58601.97,0.064,0.073,0.02,MONITORING
58602.15,0.067,0.073,0.022,MONITORING
58602.33,0.067,0.073,0.023,MONITORING
58602.51,0.076,0.074,0.027,MONITORING
58602.7,0.085,0.075,0.027,MONITORING
58602.88,0.099,0.074,0.028,MONITORING
58603.6,0.098,0.075,0.033,MONITORING
58611.63,0.065,0.075,0.026,MONITORING
58611.81,0.057,0.075,0.023,MONITORING
58611.99,0.048,0.076,0.025,MONITORING
58612.17,0.06,0.076,0.026,MONITORING
58612.35,0.055,0.075,0.023,MONITORING
58612.54,0.057,0.074,0.023,MONITORING
58612.72,0.049,0.075,0.024,MONITORING
58612.9,0.076,0.075,0.024,MONITORING
58613.8,0.065,0.075,0.027,MONITORING
58613.27,0.077,0.076,0.029,MONITORING
58613.45,0.076,0.076,0.031,MONITORING
58613.63,0.099,0.076,0.031,MONITORING
58619.64,0.059,0.079,0.016,MONITORING
58619.83,0.049,0.08,0.019,MONITORING
58620.1,0.052,0.079,0.022,MONITORING
58620.19,0.055,0.078,0.021,MONITORING
58620.37,0.062,0.079,0.021,MONITORING
58620.56,0.063,0.079,0.03,MONITORING
58620.74,0.053,0.078,0.018,MONITORING
58620.92,0.044,0.079,0.016,MONITORING
58621.1,0.052,0.079,0.014,MONITORING
58621.28,0.04,0.08,0.022,MONITORING
58621.47,0.042,0.079,0.015,MONITORING
58621.65,0.038,0.079,0.012,MONITORING
58625.66,0.045,0.079,0.02,MONITORING
58625.84,0.036,0.079,0.024,MONITORING
58626.2,0.057,0.078,0.022,MONITORING
58626.2,0.075,0.077,0.027,MONITORING
58626.39,0.061,0.079,0.031,MONITORING
58626.57,0.047,0.079,0.024,MONITORING
58626.75,0.041,0.079,0.022,MONITORING
58626.93,0.035,0.078,0.018,MONITORING
58627.12,0.038,0.078,0.017,MONITORING
58627.3,0.029,0.078,0.016,MONITORING
58627.48,0.028,0.079,0.005,MONITORING
58635.13,0.045,0.079,0.01,MONITORING
58635.32,0.024,0.078,0.018,MONITORING
58635.5,0.043,0.078,0.011,MONITORING
58635.68,0.031,0.077,0.007,MONITORING
58635.86,0.03,0.077,0.003,MONITORING
58636.5,0.024,0.077,0.009,MONITORING
58636.23,0.039,0.077,0.012,MONITORING
58636.41,0.049,0.078,0.014,MONITORING
58636.59,0.043,0.078,0.023,MONITORING
58636.77,0.034,0.077,0.018,MONITORING
58636.96,0.044,0.078,0.022,MONITORING
58637.14,0.043,0.077,0.022,MONITORING
58638.96,0.08,0.079,0.032,MONITORING
58639.14,0.059,0.079,0.023,MONITORING
58639.33,0.071,0.08,0.022,MONITORING
58639.51,0.054,0.08,0.015,MONITORING
58639.69,0.046,0.081,0.02,MONITORING
58639.87,0.02,0.081,0.036,MONITORING
58640.5,0.032,0.08,0.019,MONITORING
58640.24,0.038,0.078,0.011,MONITORING
58640.42,0.052,0.078,0.016,MONITORING
58640.6,0.049,0.077,0.022,MONITORING
58640.78,0.065,0.075,0.028,MONITORING
58640.97,0.047,0.074,0.017,MONITORING
58650.26,0.031,0.074,0.016,MONITORING
58650.44,0.041,0.074,0.01,MONITORING
58650.62,0.042,0.074,0.018,MONITORING
58650.81,0.044,0.074,0.011,MONITORING
58650.99,0.042,0.075,0.02,MONITORING
58651.17,0.039,0.075,0.015,MONITORING
58651.35,0.038,0.076,0.011,MONITORING
58651.54,0.034,0.077,0.018,MONITORING
58651.72,0.036,0.078,0.014,MONITORING
58651.9,0.04,0.077,0.02,MONITORING
58652.8,0.041,0.077,0.015,MONITORING
58652.26,0.035,0.077,0.023,MONITORING
58652.45,0.038,0.078,0.011,MONITORING
58652.63,0.028,0.078,0.014,MONITORING
58652.81,0.022,0.078,0.014,MONITORING
58652.99,0.024,0.078,0.009,MONITORING
58653.18,0.025,0.078,0.013,MONITORING
58654.63,0.034,0.079,0.008,MONITORING
58654.82,0.035,0.08,0.02,MONITORING
58655.0,0.029,0.079,0.014,MONITORING
58655.18,0.045,0.08,0.014,MONITORING
58655.36,0.034,0.079,0.018,MONITORING
58655.54,0.038,0.079,0.014,MONITORING
58655.73,0.029,0.079,0.014,MONITORING
58655.91,0.042,0.079,0.018,MONITORING
58656.9,0.032,0.079,0.02,MONITORING
58656.27,0.031,0.078,0.025,MONITORING
58656.46,0.024,0.077,0.016,MONITORING
58656.64,0.018,0.078,0.017,MONITORING
58656.82,0.029,0.078,0.016,MONITORING
58657.0,0.027,0.079,0.009,MONITORING
58657.19,0.026,0.079,0.013,MONITORING
58657.37,0.034,0.079,0.006,MONITORING
58657.55,0.034,0.078,0.01,MONITORING
58657.73,0.037,0.078,0.008,MONITORING
58657.91,0.031,0.077,0.015,MONITORING
58658.1,0.036,0.078,0.016,MONITORING
58658.28,0.053,0.077,0.011,MONITORING
58658.46,0.028,0.076,0.021,MONITORING
58658.64,0.051,0.076,0.016,MONITORING
58658.83,0.022,0.076,0.02,MONITORING
58659.1,0.045,0.075,0.011,MONITORING
58659.19,0.025,0.075,0.015,MONITORING
58659.37,0.009,0.076,0.032,MONITORING
58659.55,0.023,0.076,0.017,MONITORING
58659.74,0.012,0.076,0.026,MONITORING
58659.92,0.019,0.077,0.032,MONITORING
58660.1,0.015,0.076,0.013,MONITORING
58667.3,0.025,3.275,0.045,MONITORING
58667.21,0.019,3.372,0.054,MONITORING
58667.39,0.036,3.464,0.053,MONITORING
58667.57,0.011,3.558,0.052,MONITORING
58667.76,0.025,3.651,0.053,MONITORING
58667.94,0.013,0.16,0.054,MONITORING
58668.12,0.015,0.16,0.055,MONITORING
58668.3,0.018,0.162,0.058,MONITORING
58668.48,0.032,0.16,0.066,MONITORING
58668.67,0.041,0.162,0.069,MONITORING
58668.85,0.069,0.163,0.071,MONITORING
58669.3,0.062,0.162,0.08,MONITORING
58669.21,0.082,0.161,0.079,MONITORING
58669.4,0.082,0.16,0.077,MONITORING
58670.85,0.081,0.153,0.074,MONITORING
58671.4,0.072,0.151,0.079,MONITORING
58671.22,0.066,0.156,0.079,MONITORING
58671.4,0.07,0.157,0.076,MONITORING
58671.58,0.073,0.156,0.078,MONITORING
58671.77,0.083,0.159,0.084,MONITORING
58671.95,0.081,0.155,0.088,MONITORING
58672.13,0.085,0.158,0.094,MONITORING
58672.31,0.081,0.159,0.083,MONITORING
58672.49,0.052,0.163,0.078,MONITORING
58672.68,0.05,0.161,0.071,MONITORING
58672.86,0.041,0.157,0.066,MONITORING
58680.88,0.119,0.18,0.086,MONITORING
58681.6,0.084,0.184,0.068,MONITORING
58681.24,0.023,0.186,0.058,MONITORING
58681.43,0.021,0.183,0.063,MONITORING
58681.61,0.016,0.185,0.05,MONITORING
58681.79,0.034,0.185,0.052,MONITORING
58681.97,0.034,0.187,0.049,MONITORING
58682.16,0.028,0.189,0.058,MONITORING
58682.34,0.023,0.19,0.062,MONITORING
58682.52,0.009,0.192,0.053,MONITORING
58682.7,0.017,0.192,0.048,MONITORING
58682.88,0.033,0.195,0.044,MONITORING
58683.7,0.031,0.196,0.048,MONITORING
58683.25,0.008,0.196,0.059,MONITORING
58683.43,0.031,0.196,0.066,MONITORING
58683.61,0.029,0.198,0.058,MONITORING
58683.8,0.01,0.195,0.051,MONITORING
58683.98,0.019,0.193,0.051,MONITORING
58684.16,0.008,0.194,0.051,MONITORING
58684.34,0.057,0.195,0.073,MONITORING
58684.52,0.071,0.195,0.075,MONITORING
58684.71,0.096,0.192,0.084,MONITORING
58684.89,0.097,0.194,0.085,MONITORING
58685.7,0.104,0.193,0.081,MONITORING
58685.25,0.094,0.194,0.085,MONITORING
58688.35,0.006,0.196,0.055,MONITORING
58688.53,0.012,0.197,0.056,MONITORING
58688.72,0.015,0.197,0.05,MONITORING
58688.9,0.01,0.198,0.047,MONITORING
58689.8,0.006,0.197,0.06,MONITORING
58689.26,0.011,0.196,0.051,MONITORING
58689.45,0.024,0.195,0.067,MONITORING
58689.63,0.008,0.194,0.061,MONITORING
58689.81,0.032,0.191,0.063,MONITORING
58689.99,0.021,0.189,0.063,MONITORING
58690.17,0.033,0.192,0.07,MONITORING
58690.36,0.032,0.19,0.058,MONITORING
58690.54,0.042,0.191,0.073,MONITORING
58690.72,0.048,0.193,0.073,MONITORING
58690.9,0.052,0.192,0.072,MONITORING
58691.9,0.059,0.192,0.079,MONITORING
58691.27,0.086,0.193,0.083,MONITORING
58691.45,0.094,0.192,0.088,MONITORING
58691.63,0.088,0.195,0.085,MONITORING
58691.82,0.078,0.194,0.077,MONITORING
58692.0,0.098,0.197,0.085,MONITORING
58692.18,0.095,0.196,0.091,MONITORING
58692.36,0.094,0.197,0.081,MONITORING
58692.54,0.07,0.196,0.082,MONITORING
58692.73,0.079,0.199,0.08,MONITORING
58692.91,0.077,0.2,0.085,MONITORING
58693.9,0.086,0.201,0.085,MONITORING
58693.27,0.091,0.201,0.086,MONITORING
58693.46,0.086,0.2,0.09,MONITORING
58693.64,0.106,0.205,0.085,MONITORING
58693.82,0.118,0.205,0.097,MONITORING
58694.91,0.036,0.193,0.074,MONITORING
58695.1,0.051,0.194,0.067,MONITORING
58695.28,0.028,0.191,0.071,MONITORING
58695.46,0.032,0.188,0.061,MONITORING
58695.64,0.014,0.19,0.066,MONITORING
58695.82,0.038,0.189,0.067,MONITORING
58696.1,0.042,0.189,0.076,MONITORING
58696.19,0.089,0.187,0.074,MONITORING
58696.37,0.065,0.189,0.075,MONITORING
58696.55,0.068,0.188,0.076,MONITORING
58696.74,0.067,0.189,0.076,MONITORING
58696.92,0.08,0.193,0.085,MONITORING
58702.57,0.012,0.207,0.06,MONITORING
58702.75,0.021,0.207,0.061,MONITORING
58702.93,0.003,0.205,0.063,MONITORING
58703.11,0.013,0.202,0.055,MONITORING
58703.3,0.004,0.2,0.059,MONITORING
58703.48,0.02,0.195,0.065,MONITORING
58703.66,0.017,0.196,0.061,MONITORING
58703.84,0.021,0.19,0.069,MONITORING
58704.3,0.019,0.192,0.067,MONITORING
58704.21,0.016,0.191,0.071,MONITORING
58704.39,0.016,0.195,0.062,MONITORING
58704.57,0.025,0.196,0.059,MONITORING
58704.75,0.008,0.198,0.06,MONITORING
58704.94,0.027,0.199,0.062,MONITORING
58705.12,0.017,0.2,0.06,MONITORING
58705.3,0.018,0.202,0.062,MONITORING
58705.48,0.014,0.2,0.057,MONITORING
58705.67,0.013,0.2,0.056,MONITORING
58705.85,0.011,0.2,0.053,MONITORING
58706.3,0.008,0.2,0.059,MONITORING
58706.21,0.01,0.2,0.059,MONITORING
58706.4,0.008,0.202,0.057,MONITORING
58706.58,0.022,0.199,0.056,MONITORING
58706.76,0.016,0.195,0.06,MONITORING
58707.49,0.021,0.195,0.059,MONITORING
58707.67,0.026,0.198,0.061,MONITORING
58707.85,0.019,0.2,0.058,MONITORING
58708.4,0.014,0.199,0.052,MONITORING
58708.22,0.008,0.2,0.053,MONITORING
58708.4,0.01,0.198,0.053,MONITORING
58708.58,0.007,0.201,0.051,MONITORING
58708.76,0.007,0.199,0.056,MONITORING
58708.95,0.009,0.199,0.055,MONITORING
58709.13,0.014,0.198,0.055,MONITORING
58709.31,0.008,0.196,0.056,MONITORING
58709.49,0.015,0.195,0.047,MONITORING
58709.68,0.005,0.195,0.056,MONITORING
58709.86,0.009,0.193,0.053,MONITORING
58710.4,0.015,0.195,0.05,MONITORING
58710.22,0.011,0.195,0.051,MONITORING
58710.4,0.009,0.196,0.047,MONITORING
58710.59,0.013,0.2,0.053,MONITORING
58710.77,0.011,0.2,0.054,MONITORING
58710.95,0.01,0.199,0.052,MONITORING
58711.13,0.007,0.197,0.049,MONITORING
58713.32,0.013,0.2,0.056,MONITORING
58713.5,0.019,0.199,0.062,MONITORING
58713.69,0.02,0.198,0.053,MONITORING
58713.87,0.017,0.193,0.061,MONITORING
58714.5,0.014,0.198,0.058,MONITORING
58714.23,0.012,0.196,0.053,MONITORING
58714.41,0.009,0.192,0.05,MONITORING
58714.6,0.007,0.187,0.063,MONITORING
58714.78,0.013,0.19,0.05,MONITORING
58714.96,0.012,0.191,0.047,MONITORING
58715.14,0.01,0.189,0.062,MONITORING
58722.8,0.079,0.211,0.075,MONITORING
58722.98,0.045,0.209,0.074,MONITORING
58723.16,0.053,0.206,0.067,MONITORING
58723.35,0.061,0.21,0.063,MONITORING
58723.53,0.057,0.207,0.066,MONITORING
58723.71,0.052,0.211,0.056,MONITORING
58723.89,0.055,0.217,0.058,MONITORING
58724.8,0.037,0.218,0.062,MONITORING
58724.26,0.048,0.216,0.055,MONITORING
58724.44,0.043,0.221,0.063,MONITORING
58724.62,0.01,0.214,0.069,MONITORING
58724.81,0.046,0.216,0.052,MONITORING
58730.64,0.005,0.224,0.062,MONITORING
58730.82,0.011,0.221,0.055,MONITORING
58731.0,0.012,0.226,0.055,MONITORING
58731.19,0.029,0.226,0.056,MONITORING
58731.37,0.018,0.226,0.066,MONITORING
58731.55,0.033,0.221,0.057,MONITORING
58731.73,0.015,0.218,0.059,MONITORING
58731.91,0.029,0.218,0.054,MONITORING
58732.1,0.027,0.216,0.056,MONITORING
58732.28,0.034,0.217,0.059,MONITORING
58732.46,0.026,0.215,0.057,MONITORING
58737.93,0.023,0.215,0.053,MONITORING
58738.11,0.014,0.215,0.056,MONITORING
58738.29,0.014,0.214,0.052,MONITORING
58738.48,0.014,0.213,0.049,MONITORING
58738.66,0.007,0.213,0.055,MONITORING
58738.84,0.012,0.217,0.059,MONITORING
58739.2,0.015,0.22,0.053,MONITORING
58739.2,0.019,0.222,0.058,MONITORING
58739.39,0.014,0.222,0.051,MONITORING
58739.57,0.044,0.222,0.051,MONITORING
58743.4,0.027,0.223,0.062,MONITORING
58743.58,0.009,0.214,0.059,MONITORING
58743.76,0.019,0.215,0.049,MONITORING
58743.94,0.014,0.214,0.051,MONITORING
58744.13,0.027,0.216,0.049,MONITORING
58744.31,0.009,0.216,0.047,MONITORING
58744.49,0.032,0.22,0.048,MONITORING
58744.67,0.007,0.219,0.041,MONITORING
58744.86,0.014,0.221,0.059,MONITORING
58745.4,0.013,0.222,0.04,MONITORING
58745.22,0.013,0.219,0.048,MONITORING
58747.59,0.047,0.214,0.049,MONITORING
58747.77,0.032,0.207,0.061,MONITORING
58747.95,0.031,0.212,0.05,MONITORING
58748.14,0.024,0.209,0.061,MONITORING
58748.32,0.032,0.207,0.05,MONITORING
58748.5,0.006,0.21,0.047,MONITORING
58748.68,0.046,0.21,0.047,MONITORING
58748.87,0.011,0.207,0.055,MONITORING
58749.5,0.027,0.205,0.047,MONITORING
58749.23,0.006,0.207,0.05,MONITORING
58749.41,0.009,0.207,0.046,MONITORING
58749.6,0.016,0.212,0.051,MONITORING
58749.78,0.009,0.212,0.052,MONITORING
58749.96,0.014,0.218,0.048,MONITORING
58750.14,0.011,0.217,0.052,MONITORING
58750.32,0.011,0.218,0.056,MONITORING
58750.51,0.015,0.219,0.054,MONITORING
58750.69,0.008,0.216,0.066,MONITORING
58750.87,0.024,0.216,0.048,MONITORING
58751.5,0.023,0.215,0.05,MONITORING
58751.24,0.022,0.213,0.05,MONITORING
58751.42,0.007,0.213,0.053,MONITORING
58751.6,0.02,0.212,0.057,MONITORING
58751.78,0.02,0.209,0.05,MONITORING
58751.97,0.012,0.211,0.057,MONITORING
58752.15,0.031,0.213,0.052,MONITORING
58752.33,0.032,0.212,0.054,MONITORING
58753.24,0.051,0.215,0.07,MONITORING
58753.42,0.044,0.216,0.063,MONITORING
58753.61,0.043,0.215,0.061,MONITORING
58753.79,0.053,0.216,0.059,MONITORING
58753.97,0.04,0.216,0.055,MONITORING
58754.15,0.036,0.216,0.062,MONITORING
58754.34,0.043,0.214,0.066,MONITORING
58754.52,0.019,0.214,0.052,MONITORING
58754.7,0.046,0.212,0.054,MONITORING
58754.88,0.017,0.214,0.057,MONITORING
58755.6,0.032,0.212,0.061,MONITORING
58766.0,0.008,0.208,0.054,MONITORING
58766.18,0.024,0.208,0.053,MONITORING
58766.37,0.014,0.208,0.054,MONITORING
58766.55,0.032,0.208,0.055,MONITORING
58766.73,0.003,0.207,0.063,MONITORING
58766.91,0.028,0.211,0.057,MONITORING
58767.1,0.007,0.21,0.054,MONITORING
58767.28,0.024,0.213,0.044,MONITORING
58767.46,0.012,0.208,0.061,MONITORING
58767.64,0.034,0.208,0.054,MONITORING
58767.82,0.009,0.205,0.055,MONITORING
58768.1,0.025,0.209,0.054,MONITORING
58768.19,0.009,0.209,0.054,MONITORING
58768.37,0.02,0.21,0.055,MONITORING
58768.55,0.009,0.212,0.05,MONITORING
58768.74,0.023,0.213,0.052,MONITORING
58768.92,0.02,0.214,0.055,MONITORING
58769.1,0.03,0.216,0.055,MONITORING
58769.28,0.031,0.213,0.06,MONITORING
58769.46,0.023,0.214,0.053,MONITORING
58769.65,0.032,0.214,0.053,MONITORING
58769.83,0.019,0.21,0.059,MONITORING
58770.1,0.024,0.207,0.053,MONITORING
58770.19,0.011,0.208,0.053,MONITORING
58770.38,0.013,0.213,0.047,MONITORING
58770.56,0.005,0.214,0.05,MONITORING
58770.74,0.01,0.213,0.047,MONITORING
58770.92,0.012,0.213,0.048,MONITORING
58771.11,0.015,0.211,0.054,MONITORING
58771.47,0.014,0.217,0.049,MONITORING
58771.65,0.025,0.215,0.047,MONITORING
58771.83,0.022,0.215,0.046,MONITORING
58772.2,0.02,0.215,0.044,MONITORING
58772.2,0.026,0.215,0.051,MONITORING
58772.38,0.015,0.214,0.047,MONITORING
58772.56,0.019,0.214,0.051,MONITORING
58772.75,0.015,0.215,0.052,MONITORING
58772.93,0.019,0.216,0.047,MONITORING
58773.11,0.021,0.217,0.045,MONITORING
58773.29,0.014,0.219,0.051,MONITORING
58781.13,0.042,0.194,0.065,MONITORING
58781.31,0.01,0.196,0.056,MONITORING
58781.5,0.032,0.2,0.054,MONITORING
58781.68,0.017,0.203,0.06,MONITORING
58781.86,0.029,0.203,0.059,MONITORING
58782.4,0.027,0.206,0.058,MONITORING
58782.22,0.038,0.206,0.068,MONITORING
58782.41,0.02,0.209,0.071,MONITORING
58782.59,0.043,0.21,0.058,MONITORING
58782.77,0.027,0.213,0.064,MONITORING
58782.95,0.052,0.212,0.062,MONITORING
58783.14,0.03,0.213,0.065,MONITORING
58783.32,0.06,0.214,0.068,MONITORING
58783.5,0.038,0.212,0.061,MONITORING
58783.68,0.039,0.209,0.079,MONITORING
58783.87,0.046,0.217,0.042,MONITORING
58784.5,0.043,0.209,0.065,MONITORING
58784.23,0.022,0.208,0.067,MONITORING
58784.41,0.027,0.209,0.056,MONITORING
58784.59,0.039,0.212,0.056,MONITORING
58784.78,0.04,0.207,0.08,MONITORING
58784.96,0.06,0.205,0.061,MONITORING
58785.14,0.056,0.21,0.067,MONITORING
58785.32,0.058,0.209,0.078,MONITORING
58785.51,0.038,0.211,0.074,MONITORING
58785.69,0.057,0.209,0.08,MONITORING
58785.87,0.067,0.208,0.068,MONITORING
58786.5,0.07,0.212,0.063,MONITORING
58794.98,0.058,0.198,0.07,MONITORING
58795.17,0.073,0.203,0.074,MONITORING
58795.35,0.093,0.203,0.08,MONITORING
58795.53,0.065,0.207,0.081,MONITORING
58795.71,0.083,0.213,0.069,MONITORING
58795.9,0.074,0.212,0.074,MONITORING
58796.8,0.075,0.213,0.083,MONITORING
58796.26,0.071,0.215,0.071,MONITORING
