timestamp,qx,qy,qz,qw
58239.68,-0.098,0.018,0.246,0.963
58239.86,-0.098,0.018,0.246,0.963
58240.4,-0.098,0.018,0.246,0.963
58240.23,-0.098,0.018,0.246,0.963
58240.41,-0.098,0.018,0.246,0.963
58240.59,-0.098,0.018,0.246,0.963
58240.77,-0.098,0.018,0.246,0.963
58240.96,-0.098,0.018,0.246,0.963
58241.14,-0.098,0.018,0.246,0.963
58241.32,-0.098,0.018,0.246,0.963
58241.5,-0.098,0.018,0.246,0.963
58241.69,-0.098,0.018,0.246,0.963
58241.87,-0.098,0.018,0.246,0.963
58242.5,-0.098,0.018,0.246,0.963
58242.23,-0.098,0.018,0.246,0.963
58242.41,-0.098,0.018,0.246,0.963
58242.6,-0.098,0.018,0.246,0.963
58242.78,-0.098,0.018,0.246,0.963
58242.96,-0.098,0.018,0.246,0.963
58243.14,-0.098,0.018,0.246,0.963
58243.33,-0.098,0.018,0.246,0.963
58243.51,-0.098,0.018,0.246,0.963
58243.69,-0.098,0.018,0.246,0.963
58243.87,-0.098,0.018,0.246,0.963
58244.5,-0.098,0.018,0.246,0.963
58244.24,-0.098,0.018,0.246,0.963
58244.42,-0.098,0.018,0.246,0.963
58244.6,-0.098,0.018,0.246,0.963
58244.78,-0.098,0.018,0.246,0.963
58244.97,-0.098,0.018,0.246,0.963
58245.15,-0.098,0.018,0.246,0.963
58245.33,-0.098,0.018,0.246,0.963
58245.51,-0.098,0.018,0.246,0.963
58245.69,-0.098,0.018,0.246,0.963
58245.88,-0.098,0.018,0.246,0.963
58246.6,-0.098,0.018,0.246,0.963
58246.24,-0.098,0.018,0.246,0.963
58246.42,-0.098,0.018,0.246,0.963
58252.26,-0.098,0.018,0.246,0.963
58252.44,-0.098,0.018,0.246,0.963
58252.62,-0.098,0.018,0.246,0.963
58252.8,-0.098,0.018,0.246,0.963
58252.99,-0.098,0.018,0.246,0.963
58253.17,-0.098,0.018,0.246,0.963
58253.35,-0.098,0.018,0.246,0.963
58253.53,-0.098,0.018,0.246,0.963
58253.71,-0.098,0.018,0.246,0.963
58253.9,-0.098,0.018,0.246,0.963
58254.8,-0.098,0.018,0.246,0.963
58254.26,-0.098,0.018,0.246,0.963
58254.44,-0.098,0.018,0.246,0.963
58254.63,-0.098,0.018,0.246,0.963
58254.81,-0.098,0.018,0.246,0.963
58254.99,-0.098,0.018,0.246,0.963
58255.17,-0.098,0.018,0.246,0.963
58255.35,-0.098,0.018,0.246,0.963
58255.54,-0.098,0.018,0.246,0.963
58255.72,-0.098,0.018,0.246,0.963
58261.92,-0.098,0.018,0.246,0.963
58262.1,-0.098,0.018,0.246,0.963
58262.28,-0.098,0.018,0.246,0.963
58262.46,-0.098,0.018,0.246,0.963
58262.65,-0.098,0.018,0.246,0.963
58262.83,-0.098,0.018,0.246,0.963
58263.1,-0.098,0.018,0.246,0.963
58263.19,-0.098,0.018,0.246,0.963
58263.37,-0.098,0.018,0.246,0.963
58263.56,-0.098,0.018,0.246,0.963
58270.12,-0.099,0.018,0.246,0.963
58270.3,-0.099,0.018,0.246,0.963
58270.48,-0.099,0.018,0.246,0.963
58270.66,-0.099,0.018,0.246,0.963
58270.85,-0.099,0.018,0.246,0.963
58271.3,-0.099,0.018,0.246,0.963
58271.21,-0.099,0.018,0.246,0.963
58271.39,-0.099,0.018,0.246,0.963
58271.58,-0.099,0.018,0.246,0.963
58271.76,-0.099,0.018,0.246,0.963
58271.94,-0.099,0.018,0.246,0.963
58272.12,-0.099,0.018,0.246,0.963
58272.31,-0.099,0.018,0.246,0.963
58272.49,-0.099,0.018,0.246,0.963
58272.67,-0.099,0.018,0.246,0.963
58272.85,-0.098,0.018,0.246,0.963
58274.13,-0.098,0.018,0.246,0.963
58274.31,-0.098,0.018,0.246,0.963
58274.49,-0.098,0.018,0.246,0.963
58274.67,-0.098,0.018,0.246,0.963
58274.86,-0.098,0.018,0.246,0.963
58275.4,-0.098,0.018,0.246,0.963
58275.22,-0.098,0.018,0.246,0.963
58275.4,-0.098,0.018,0.246,0.963
58275.59,-0.098,0.018,0.246,0.963
58275.77,-0.098,0.018,0.246,0.963
58275.95,-0.098,0.018,0.246,0.963
58276.13,-0.098,0.018,0.246,0.963
58284.34,-0.098,0.018,0.246,0.963
58284.52,-0.098,0.018,0.246,0.963
58284.7,-0.098,0.018,0.246,0.963
58284.88,-0.098,0.018,0.246,0.963
58285.6,-0.098,0.018,0.246,0.963
58285.25,-0.098,0.018,0.246,0.963
58285.43,-0.098,0.018,0.246,0.963
58285.61,-0.098,0.018,0.246,0.963
58285.79,-0.098,0.018,0.246,0.963
58285.98,-0.098,0.018,0.246,0.963
58286.16,-0.098,0.018,0.246,0.963
58291.63,-0.098,0.018,0.246,0.963
58291.81,-0.098,0.018,0.246,0.963
58291.99,-0.098,0.018,0.246,0.963
58292.17,-0.098,0.018,0.246,0.963
58292.35,-0.098,0.018,0.246,0.963
58292.54,-0.098,0.018,0.246,0.963
58292.72,-0.098,0.018,0.246,0.963
58292.9,-0.098,0.018,0.246,0.963
58293.8,-0.098,0.018,0.246,0.963
58293.27,-0.098,0.018,0.246,0.963
58293.45,-0.098,0.018,0.246,0.963
58293.63,-0.098,0.018,0.246,0.963
58299.83,-0.098,0.018,0.246,0.963
58300.1,-0.098,0.018,0.246,0.963
58300.19,-0.098,0.018,0.246,0.963
58300.37,-0.098,0.018,0.246,0.963
58300.55,-0.098,0.018,0.246,0.963
58300.74,-0.098,0.018,0.246,0.963
58300.92,-0.098,0.018,0.246,0.963
58301.1,-0.098,0.018,0.246,0.963
58301.28,-0.098,0.018,0.246,0.963
58301.47,-0.098,0.018,0.246,0.963
58301.65,-0.098,0.018,0.246,0.963
58301.83,-0.098,0.018,0.246,0.963
58302.1,-0.098,0.018,0.246,0.963
58302.2,-0.098,0.018,0.246,0.963
58302.38,-0.098,0.018,0.246,0.963
58302.56,-0.098,0.018,0.246,0.963
58302.74,-0.098,0.018,0.246,0.963
58302.92,-0.098,0.018,0.246,0.963
58303.11,-0.098,0.018,0.246,0.963
58303.29,-0.098,0.018,0.246,0.963
58303.47,-0.098,0.018,0.246,0.963
58303.65,-0.098,0.018,0.246,0.963
58303.84,-0.098,0.018,0.246,0.963
58304.2,-0.098,0.018,0.246,0.963
58304.2,-0.098,0.018,0.246,0.963
58304.38,-0.098,0.018,0.246,0.963
58304.56,-0.098,0.018,0.246,0.963
58304.75,-0.098,0.018,0.246,0.963
58311.67,-0.098,0.018,0.246,0.963
58311.85,-0.098,0.018,0.246,0.963
58312.4,-0.098,0.018,0.246,0.963
58312.22,-0.098,0.018,0.246,0.963
58312.4,-0.098,0.018,0.246,0.963
58312.58,-0.098,0.018,0.246,0.963
58312.77,-0.098,0.018,0.246,0.963
58312.95,-0.098,0.018,0.246,0.963
58313.13,-0.098,0.018,0.246,0.963
58313.31,-0.098,0.018,0.247,0.963
58313.49,-0.098,0.018,0.247,0.963
58313.68,-0.098,0.018,0.247,0.963
58321.33,-0.099,0.018,0.246,0.963
58321.51,-0.098,0.018,0.246,0.963
58321.7,-0.099,0.018,0.246,0.963
58321.88,-0.099,0.018,0.246,0.963
58322.6,-0.099,0.018,0.246,0.963
58322.24,-0.099,0.018,0.246,0.963
58322.42,-0.098,0.018,0.246,0.963
58322.61,-0.098,0.018,0.246,0.963
58322.79,-0.099,0.018,0.246,0.963
58322.97,-0.099,0.018,0.246,0.963
58323.15,-0.098,0.018,0.246,0.963
58323.34,-0.098,0.018,0.246,0.963
58323.52,-0.098,0.018,0.246,0.963
58324.98,-0.098,0.018,0.246,0.963
58325.16,-0.098,0.018,0.246,0.963
58325.34,-0.098,0.018,0.246,0.963
58325.52,-0.099,0.018,0.246,0.963
58325.71,-0.099,0.018,0.246,0.963
58325.89,-0.099,0.018,0.246,0.963
58326.7,-0.099,0.018,0.246,0.963
58326.25,-0.099,0.018,0.246,0.963
58326.43,-0.098,0.018,0.246,0.963
58326.62,-0.098,0.018,0.246,0.963
58326.8,-0.098,0.018,0.246,0.963
58326.98,-0.098,0.018,0.246,0.963
58327.16,-0.098,0.018,0.246,0.963
58327.35,-0.098,0.018,0.246,0.963
58327.53,-0.098,0.018,0.247,0.963
58327.71,-0.098,0.018,0.247,0.963
58327.89,-0.098,0.018,0.247,0.963
58328.7,-0.098,0.018,0.247,0.963
58328.26,-0.098,0.018,0.247,0.963
58328.44,-0.098,0.018,0.247,0.963
58328.62,-0.099,0.018,0.247,0.963
58328.8,-0.099,0.018,0.246,0.963
58328.99,-0.099,0.018,0.246,0.963
58329.17,-0.099,0.018,0.246,0.963
58329.35,-0.099,0.018,0.246,0.963
58329.53,-0.099,0.018,0.246,0.963
58329.71,-0.098,0.018,0.246,0.963
58329.9,-0.098,0.018,0.246,0.963
58330.8,-0.098,0.018,0.246,0.963
58330.26,-0.098,0.018,0.246,0.963
58330.44,-0.098,0.018,0.246,0.963
58330.63,-0.098,0.018,0.246,0.963
58330.81,-0.098,0.018,0.246,0.963
58330.99,-0.098,0.018,0.246,0.963
58331.17,-0.099,0.018,0.246,0.963
58331.36,-0.099,0.018,0.246,0.963
58331.54,-0.099,0.018,0.246,0.963
58331.72,-0.098,0.018,0.246,0.963
58332.8,-0.098,0.018,0.246,0.963
58332.27,-0.098,0.018,0.246,0.963
58332.45,-0.099,0.018,0.246,0.963
58332.63,-0.098,0.018,0.246,0.963
58332.81,-0.099,0.018,0.246,0.963
58333.0,-0.098,0.018,0.246,0.963
58333.18,-0.098,0.018,0.247,0.963
58333.36,-0.098,0.018,0.247,0.963
58333.54,-0.098,0.018,0.247,0.963
58333.72,-0.098,0.018,0.247,0.963
58333.91,-0.098,0.018,0.247,0.963
58334.9,-0.098,0.018,0.247,0.963
58334.27,-0.098,0.018,0.247,0.963
58334.45,-0.098,0.018,0.247,0.963
58334.64,-0.098,0.018,0.247,0.963
58334.82,-0.098,0.018,0.246,0.963
58335.0,-0.098,0.018,0.247,0.963
58335.18,-0.098,0.018,0.247,0.963
58335.36,-0.098,0.018,0.247,0.963
58335.55,-0.098,0.018,0.247,0.963
58335.73,-0.098,0.018,0.247,0.963
58335.91,-0.098,0.018,0.247,0.963
58336.9,-0.098,0.018,0.247,0.963
58336.28,-0.098,0.018,0.247,0.963
58336.46,-0.098,0.018,0.247,0.963
58336.64,-0.098,0.018,0.247,0.963
58336.82,-0.098,0.018,0.247,0.963
58337.0,-0.098,0.018,0.247,0.963
58337.19,-0.098,0.018,0.247,0.963
58337.37,-0.098,0.018,0.247,0.963
58337.55,-0.098,0.018,0.247,0.963
58337.73,-0.098,0.018,0.247,0.963
58337.92,-0.098,0.018,0.247,0.963
58338.1,-0.098,0.018,0.247,0.963
58338.28,-0.098,0.018,0.247,0.963
58338.46,-0.098,0.018,0.247,0.963
58338.64,-0.098,0.018,0.247,0.963
58338.83,-0.098,0.018,0.247,0.963
58339.1,-0.098,0.018,0.247,0.963
58339.19,-0.098,0.018,0.247,0.963
58339.37,-0.098,0.018,0.247,0.963
58339.56,-0.098,0.018,0.247,0.963
58339.74,-0.098,0.018,0.247,0.963
58339.92,-0.098,0.018,0.247,0.963
58340.1,-0.098,0.018,0.247,0.963
58340.28,-0.098,0.018,0.247,0.963
58340.47,-0.098,0.018,0.247,0.963
58340.65,-0.098,0.018,0.247,0.963
58340.83,-0.098,0.018,0.247,0.963
58341.1,-0.098,0.018,0.247,0.963
58341.2,-0.098,0.018,0.247,0.963
58341.38,-0.098,0.018,0.247,0.963
58341.56,-0.098,0.018,0.247,0.963
58341.74,-0.098,0.018,0.247,0.963
58341.93,-0.098,0.018,0.247,0.963
58342.11,-0.098,0.018,0.247,0.963
58342.29,-0.098,0.018,0.247,0.963
58342.47,-0.098,0.018,0.247,0.963
58342.65,-0.098,0.018,0.247,0.963
58342.84,-0.098,0.018,0.247,0.963
58343.2,-0.098,0.018,0.247,0.963
58343.57,-0.099,0.018,0.247,0.963
58343.75,-0.099,0.018,0.246,0.963
58343.93,-0.099,0.018,0.246,0.963
58344.11,-0.099,0.018,0.246,0.963
58344.29,-0.099,0.018,0.246,0.963
58344.48,-0.099,0.017,0.246,0.963
58344.66,-0.099,0.018,0.246,0.963
58344.84,-0.099,0.018,0.246,0.963
58345.2,-0.099,0.017,0.246,0.963
58345.21,-0.099,0.018,0.246,0.963
58345.39,-0.099,0.018,0.246,0.963
58351.58,-0.098,0.018,0.247,0.963
58351.76,-0.098,0.018,0.247,0.963
58351.95,-0.098,0.018,0.247,0.963
58352.13,-0.098,0.018,0.247,0.963
58352.31,-0.099,0.018,0.247,0.963
58352.49,-0.099,0.018,0.247,0.963
58352.68,-0.099,0.018,0.247,0.963
58352.86,-0.099,0.018,0.247,0.963
58353.4,-0.099,0.018,0.247,0.963
58353.22,-0.099,0.018,0.247,0.963
58353.4,-0.099,0.018,0.247,0.963
58353.59,-0.098,0.018,0.247,0.963
58353.77,-0.099,0.018,0.247,0.963
58353.95,-0.099,0.018,0.247,0.963
58354.13,-0.099,0.018,0.247,0.963
58356.87,-0.099,0.018,0.247,0.963
58357.5,-0.099,0.018,0.247,0.963
58357.23,-0.099,0.018,0.247,0.963
58357.41,-0.099,0.018,0.247,0.963
58357.6,-0.099,0.018,0.247,0.963
58357.78,-0.098,0.018,0.247,0.963
58357.96,-0.099,0.018,0.247,0.963
58358.14,-0.099,0.018,0.247,0.963
58358.32,-0.099,0.018,0.247,0.963
58358.51,-0.099,0.018,0.247,0.963
58358.69,-0.099,0.018,0.247,0.963
58358.87,-0.099,0.018,0.247,0.963
58359.5,-0.099,0.018,0.247,0.963
58359.24,-0.099,0.018,0.247,0.963
58359.42,-0.098,0.018,0.247,0.963
58359.6,-0.099,0.018,0.247,0.963
58359.78,-0.099,0.018,0.247,0.963
58359.96,-0.099,0.018,0.247,0.963
58361.42,-0.099,0.018,0.247,0.963
58361.6,-0.099,0.018,0.247,0.963
58361.79,-0.099,0.018,0.247,0.963
58361.97,-0.099,0.018,0.247,0.963
58362.15,-0.099,0.018,0.247,0.963
58362.33,-0.099,0.018,0.247,0.963
58362.52,-0.099,0.018,0.247,0.963
58362.7,-0.098,0.018,0.247,0.963
58362.88,-0.099,0.018,0.247,0.963
58363.6,-0.099,0.018,0.247,0.963
58363.24,-0.098,0.018,0.247,0.963
58370.9,-0.098,0.018,0.247,0.963
58371.8,-0.098,0.018,0.247,0.963
58371.26,-0.098,0.018,0.247,0.963
58371.44,-0.098,0.018,0.247,0.963
58371.63,-0.099,0.018,0.247,0.963
58371.81,-0.098,0.018,0.247,0.963
58371.99,-0.099,0.018,0.247,0.963
58372.17,-0.098,0.018,0.247,0.963
58372.35,-0.099,0.018,0.247,0.963
58372.54,-0.098,0.018,0.247,0.963
58372.72,-0.098,0.018,0.247,0.963
58372.9,-0.099,0.018,0.247,0.963
58373.8,-0.099,0.018,0.247,0.963
58373.27,-0.099,0.018,0.247,0.963
58373.45,-0.099,0.018,0.246,0.963
58373.63,-0.099,0.018,0.247,0.963
58375.45,-0.098,0.018,0.247,0.963
58375.63,-0.099,0.018,0.247,0.963
58375.82,-0.098,0.018,0.247,0.963
58376.0,-0.099,0.018,0.247,0.963
58376.18,-0.098,0.018,0.247,0.963
58376.36,-0.099,0.018,0.247,0.963
58376.55,-0.098,0.018,0.247,0.963
58376.73,-0.098,0.018,0.247,0.963
58376.91,-0.098,0.018,0.247,0.963
58377.9,-0.098,0.018,0.247,0.963
58377.27,-0.098,0.018,0.247,0.963
58377.46,-0.098,0.018,0.247,0.963
58377.64,-0.098,0.018,0.247,0.963
58379.28,-0.099,0.018,0.247,0.963
58379.46,-0.099,0.018,0.247,0.963
58379.64,-0.099,0.018,0.247,0.963
58379.83,-0.098,0.018,0.247,0.963
58380.1,-0.098,0.018,0.247,0.963
58380.19,-0.098,0.018,0.247,0.963
58380.37,-0.099,0.018,0.247,0.963
58380.55,-0.099,0.018,0.247,0.963
58380.74,-0.099,0.018,0.247,0.963
58380.92,-0.099,0.018,0.247,0.963
58381.1,-0.099,0.018,0.247,0.963
58381.28,-0.099,0.018,0.247,0.963
58381.47,-0.099,0.018,0.247,0.963
58381.65,-0.099,0.018,0.247,0.963
58381.83,-0.098,0.018,0.247,0.963
58382.1,-0.098,0.018,0.247,0.963
58382.19,-0.098,0.018,0.247,0.963
58382.38,-0.099,0.018,0.247,0.963
58382.56,-0.099,0.018,0.247,0.963
58382.74,-0.099,0.018,0.247,0.963
58382.92,-0.099,0.018,0.247,0.963
58383.11,-0.099,0.018,0.247,0.963
58383.29,-0.099,0.018,0.247,0.963
58390.21,-0.099,0.018,0.247,0.963
58390.39,-0.098,0.018,0.247,0.963
58390.58,-0.099,0.018,0.247,0.963
58390.76,-0.098,0.018,0.247,0.963
58390.94,-0.098,0.018,0.247,0.963
58391.12,-0.098,0.018,0.247,0.963
58391.31,-0.098,0.018,0.247,0.963
58391.49,-0.098,0.018,0.247,0.963
58391.67,-0.098,0.018,0.247,0.963
58391.85,-0.098,0.018,0.247,0.963
58392.3,-0.098,0.018,0.247,0.963
58399.14,-0.098,0.018,0.247,0.963
58399.32,-0.098,0.018,0.247,0.963
58399.51,-0.098,0.018,0.247,0.963
58399.69,-0.098,0.018,0.247,0.963
58399.87,-0.098,0.018,0.247,0.963
58400.5,-0.098,0.018,0.247,0.963
58400.23,-0.098,0.018,0.247,0.963
58400.42,-0.098,0.018,0.247,0.963
58400.6,-0.098,0.018,0.247,0.963
58400.78,-0.098,0.018,0.247,0.963
58400.96,-0.098,0.018,0.247,0.963
58408.43,-0.098,0.018,0.247,0.963
58408.62,-0.098,0.018,0.247,0.963
58408.8,-0.098,0.018,0.247,0.963
58408.98,-0.098,0.018,0.247,0.963
58409.16,-0.098,0.018,0.247,0.963
58409.34,-0.098,0.018,0.247,0.963
58409.53,-0.098,0.018,0.247,0.963
58409.71,-0.098,0.018,0.247,0.963
58409.89,-0.098,0.018,0.247,0.963
58410.7,-0.098,0.018,0.247,0.963
58410.26,-0.098,0.018,0.247,0.963
58410.44,-0.098,0.018,0.247,0.963
58410.62,-0.098,0.018,0.247,0.963
58410.8,-0.098,0.018,0.247,0.963
58410.98,-0.098,0.018,0.247,0.963
58411.17,-0.099,0.018,0.247,0.963
58411.35,-0.098,0.018,0.247,0.963
58411.53,-0.099,0.018,0.247,0.963
58411.71,-0.099,0.018,0.247,0.963
58411.9,-0.098,0.018,0.247,0.963
58412.8,-0.099,0.018,0.247,0.963
58412.26,-0.099,0.018,0.247,0.963
58412.44,-0.099,0.018,0.247,0.963
58412.62,-0.099,0.018,0.247,0.963
58412.81,-0.099,0.018,0.247,0.963
58412.99,-0.099,0.018,0.247,0.963
58413.17,-0.099,0.018,0.247,0.963
58413.35,-0.099,0.018,0.247,0.963
58413.54,-0.098,0.018,0.247,0.963
58413.72,-0.098,0.018,0.247,0.963
58413.9,-0.099,0.018,0.247,0.963
58417.0,-0.098,0.018,0.247,0.963
58417.18,-0.098,0.018,0.247,0.963
58417.36,-0.098,0.018,0.247,0.963
58417.54,-0.098,0.018,0.247,0.963
58417.73,-0.098,0.018,0.247,0.963
58417.91,-0.098,0.018,0.247,0.963
58418.9,-0.098,0.018,0.247,0.963
58418.27,-0.098,0.018,0.247,0.963
58418.45,-0.098,0.018,0.247,0.963
58418.64,-0.098,0.018,0.247,0.963
58418.82,-0.098,0.018,0.247,0.963
58419.0,-0.098,0.018,0.247,0.963
58419.18,-0.098,0.018,0.247,0.963
58421.19,-0.098,0.018,0.247,0.963
58421.37,-0.098,0.018,0.247,0.963
58421.55,-0.098,0.018,0.247,0.963
58421.73,-0.098,0.018,0.247,0.963
58421.92,-0.098,0.018,0.247,0.963
58422.1,-0.098,0.018,0.247,0.963
58422.28,-0.098,0.018,0.247,0.963
58422.46,-0.098,0.018,0.247,0.963
58422.65,-0.098,0.018,0.247,0.963
58422.83,-0.098,0.018,0.247,0.963
58423.1,-0.099,0.018,0.247,0.963
58423.19,-0.099,0.018,0.247,0.963
58436.67,-0.098,0.018,0.247,0.963
58436.86,-0.098,0.018,0.247,0.963
58437.4,-0.098,0.018,0.247,0.963
58437.22,-0.099,0.018,0.247,0.963
58437.4,-0.099,0.018,0.247,0.963
58437.59,-0.098,0.018,0.247,0.963
58437.77,-0.098,0.018,0.247,0.963
58437.95,-0.099,0.018,0.247,0.963
58438.13,-0.098,0.018,0.247,0.963
58438.31,-0.099,0.018,0.247,0.963
58438.5,-0.098,0.018,0.247,0.963
58438.68,-0.098,0.018,0.247,0.963
58438.86,-0.098,0.018,0.247,0.963
58439.4,-0.099,0.018,0.247,0.963
58439.23,-0.099,0.018,0.247,0.963
58439.41,-0.099,0.018,0.247,0.963
58439.59,-0.099,0.018,0.247,0.963
58439.77,-0.099,0.018,0.247,0.963
58439.95,-0.099,0.018,0.247,0.963
58440.14,-0.099,0.018,0.247,0.963
58441.23,-0.098,0.018,0.247,0.963
58441.41,-0.098,0.018,0.247,0.963
58441.59,-0.098,0.018,0.247,0.963
58441.78,-0.098,0.018,0.247,0.963
58441.96,-0.098,0.018,0.247,0.963
58442.14,-0.098,0.018,0.247,0.963
58442.32,-0.098,0.018,0.247,0.963
58442.51,-0.099,0.018,0.247,0.963
58442.69,-0.098,0.018,0.247,0.963
58442.87,-0.099,0.018,0.247,0.963
58443.5,-0.099,0.018,0.247,0.963
58443.23,-0.099,0.018,0.247,0.963
58454.35,-0.098,0.018,0.247,0.963
58454.53,-0.098,0.018,0.247,0.963
58454.71,-0.098,0.018,0.247,0.963
58454.9,-0.098,0.018,0.247,0.963
58455.8,-0.098,0.018,0.247,0.963
58455.26,-0.098,0.018,0.247,0.963
58455.44,-0.098,0.018,0.247,0.963
58455.63,-0.098,0.018,0.247,0.963
58455.81,-0.098,0.018,0.247,0.963
58455.99,-0.098,0.018,0.247,0.963
58456.17,-0.098,0.018,0.247,0.963
58456.35,-0.098,0.018,0.247,0.963
58456.54,-0.098,0.018,0.247,0.963
58468.93,-0.098,0.018,0.247,0.963
58469.11,-0.098,0.018,0.247,0.963
58469.29,-0.098,0.018,0.247,0.963
58469.47,-0.098,0.018,0.247,0.963
58469.66,-0.098,0.018,0.247,0.963
58469.84,-0.098,0.018,0.247,0.963
58470.2,-0.098,0.018,0.247,0.963
58470.2,-0.098,0.018,0.247,0.963
58470.39,-0.098,0.018,0.247,0.963
58470.57,-0.098,0.018,0.247,0.963
58470.75,-0.098,0.018,0.247,0.963
58481.87,-0.098,0.018,0.247,0.963
58482.5,-0.098,0.018,0.247,0.963
58482.23,-0.098,0.018,0.247,0.963
58482.41,-0.098,0.018,0.247,0.963
58482.6,-0.098,0.018,0.247,0.963
58482.78,-0.098,0.018,0.247,0.963
58482.96,-0.098,0.018,0.247,0.963
58483.14,-0.098,0.018,0.247,0.963
58483.32,-0.098,0.018,0.247,0.963
58483.51,-0.098,0.018,0.247,0.963
58483.69,-0.098,0.018,0.247,0.963
58493.53,-0.098,0.018,0.247,0.963
58493.71,-0.098,0.018,0.247,0.963
58493.89,-0.098,0.018,0.247,0.963
58494.8,-0.098,0.018,0.247,0.963
58494.26,-0.098,0.018,0.247,0.963
58494.44,-0.098,0.018,0.247,0.963
58494.62,-0.098,0.018,0.247,0.963
58494.8,-0.098,0.018,0.247,0.963
58494.99,-0.098,0.018,0.247,0.963
58495.17,-0.098,0.018,0.247,0.963
58495.35,-0.098,0.018,0.247,0.963
58495.53,-0.098,0.018,0.247,0.963
58496.26,-0.098,0.018,0.247,0.963
58496.44,-0.098,0.018,0.247,0.963
58496.63,-0.098,0.018,0.247,0.963
58496.81,-0.098,0.018,0.247,0.963
58496.99,-0.098,0.018,0.247,0.963
58497.17,-0.098,0.018,0.247,0.963
58497.36,-0.098,0.018,0.247,0.963
58497.54,-0.098,0.018,0.247,0.963
58497.72,-0.098,0.018,0.247,0.963
58497.9,-0.098,0.018,0.247,0.963
58498.8,-0.098,0.018,0.247,0.963
58498.27,-0.098,0.018,0.247,0.963
58498.45,-0.098,0.018,0.247,0.963
58498.63,-0.098,0.018,0.247,0.963
58498.81,-0.098,0.018,0.247,0.963
58499.36,-0.098,0.018,0.247,0.963
58499.54,-0.098,0.018,0.247,0.963
58499.72,-0.098,0.018,0.247,0.963
58499.91,-0.098,0.018,0.247,0.963
58500.9,-0.098,0.018,0.247,0.963
58500.27,-0.098,0.018,0.247,0.963
58500.45,-0.098,0.018,0.247,0.963
58500.64,-0.098,0.018,0.247,0.963
58500.82,-0.098,0.018,0.247,0.963
58501.0,-0.098,0.018,0.247,0.963
58501.18,-0.098,0.018,0.247,0.963
58509.2,-0.098,0.018,0.247,0.963
58509.2,-0.098,0.018,0.247,0.963
58509.38,-0.099,0.018,0.247,0.963
58509.57,-0.098,0.018,0.247,0.963
58509.75,-0.098,0.018,0.247,0.963
58509.93,-0.098,0.018,0.247,0.963
58510.11,-0.098,0.018,0.247,0.963
58510.3,-0.098,0.018,0.247,0.963
58510.48,-0.098,0.018,0.247,0.963
58510.66,-0.098,0.018,0.247,0.963
58510.84,-0.099,0.018,0.247,0.963
58517.77,-0.098,0.018,0.247,0.963
58517.95,-0.098,0.018,0.247,0.963
58518.13,-0.098,0.018,0.247,0.963
58518.31,-0.098,0.018,0.247,0.963
58518.5,-0.098,0.018,0.247,0.963
58518.68,-0.098,0.018,0.247,0.963
58518.86,-0.098,0.018,0.247,0.963
58519.4,-0.098,0.018,0.247,0.963
58519.23,-0.098,0.018,0.247,0.963
58519.41,-0.098,0.018,0.247,0.963
58519.59,-0.098,0.018,0.247,0.963
58530.16,-0.099,0.018,0.247,0.963
58530.34,-0.098,0.018,0.247,0.963
58530.53,-0.098,0.018,0.247,0.963
58530.71,-0.098,0.018,0.247,0.963
58530.89,-0.098,0.018,0.247,0.963
58531.7,-0.098,0.018,0.247,0.963
58531.25,-0.098,0.018,0.247,0.963
58531.44,-0.099,0.018,0.247,0.963
58531.62,-0.099,0.018,0.247,0.963
58531.8,-0.099,0.018,0.247,0.963
58538.73,-0.098,0.018,0.247,0.963
58538.91,-0.098,0.018,0.247,0.963
58539.9,-0.098,0.018,0.247,0.963
58539.27,-0.098,0.018,0.247,0.963
58539.46,-0.098,0.018,0.247,0.963
58539.64,-0.098,0.018,0.247,0.963
58539.82,-0.098,0.018,0.247,0.963
58540.0,-0.098,0.018,0.247,0.963
58540.19,-0.098,0.018,0.247,0.963
58540.37,-0.098,0.018,0.247,0.963
58540.55,-0.099,0.018,0.247,0.963
58540.73,-0.098,0.018,0.247,0.963
58540.91,-0.098,0.018,0.247,0.963
58541.1,-0.099,0.018,0.247,0.963
58541.28,-0.099,0.018,0.247,0.963
58541.46,-0.098,0.018,0.247,0.963
58541.64,-0.098,0.018,0.247,0.963
58541.83,-0.098,0.018,0.247,0.963
58542.74,-0.098,0.018,0.247,0.963
58542.92,-0.098,0.018,0.247,0.963
58543.1,-0.098,0.018,0.247,0.963
58543.28,-0.098,0.018,0.247,0.963
58543.47,-0.098,0.018,0.247,0.963
58543.65,-0.099,0.018,0.247,0.963
58543.83,-0.099,0.018,0.247,0.963
58544.1,-0.099,0.018,0.247,0.963
58544.2,-0.098,0.018,0.247,0.963
58544.38,-0.098,0.018,0.247,0.963
58544.56,-0.098,0.018,0.247,0.963
58544.74,-0.098,0.018,0.247,0.963
58544.92,-0.098,0.018,0.247,0.963
58545.11,-0.098,0.018,0.247,0.963
58545.29,-0.098,0.018,0.247,0.963
58545.47,-0.098,0.018,0.247,0.963
58545.65,-0.098,0.018,0.247,0.963
58545.84,-0.098,0.018,0.247,0.963
58546.2,-0.098,0.018,0.247,0.963
58546.2,-0.098,0.018,0.247,0.963
58546.38,-0.098,0.018,0.247,0.963
58546.56,-0.098,0.018,0.247,0.963
58546.75,-0.098,0.018,0.247,0.963
58546.93,-0.098,0.018,0.247,0.963
